seed,gen,best_fit,stag,H_mean,H_sens,H_pos_0,H_pos_1,H_pos_2,H_pos_3,H_pos_4,H_pos_5,H_pos_6,H_pos_7,H_pos_8,H_pos_9,H_pos_10,H_pos_11,H_pos_12,H_pos_13,H_pos_14,H_pos_15,H_pos_16,H_pos_17,H_pos_18,H_pos_19,H_pos_20,H_pos_21,H_pos_22,H_pos_23,H_pos_24,H_pos_25,H_pos_26,H_pos_27,H_pos_28,H_pos_29,H_pos_30
1000,30,6.005168315420519,0,0.5061699404748752,0.576387992944794,1.3942844981240416,0.39864516736732764,0.13423552865152968,0.39766767656998014,0.20111391613971086,0.2997241692055933,0.13423552865152968,1.2616094775923015,0.20111391613971086,0.789394876931228,0.3422397831209718,1.2497708951221635,0.9091728371841896,0.3343815282335906,0.45664914371270887,0.6851750875390513,0.42270908780599087,0.20111391613971086,0.20111391613971086,0.33145170540402996,0.5128826581745897,0.3803389970559815,0.13423552865152968,0.18378523662571225,0.7980187032567808,0.8979167705505502,0.25050128188786847,0.5482573203238662,0.2758548878945378,1.2294385858731107,0.13423552865152968
1000,31,6.005168315420519,1,0.4579739864097963,0.5595219749006657,1.4283604306275774,0.39864516736732764,0.06719688036269783,0.13423552865152968,0.2997241692055933,-0.0,0.20111391613971086,1.2975867026059094,0.06719688036269783,0.8584129669139149,0.3595684626349704,1.2860705332266253,1.0244728965539915,0.31705284871959194,0.5048369407767631,0.2663844632679204,0.2337916587064593,-0.0,0.20111391613971086,0.11690684913753106,0.4951379447395099,0.3986451673673277,0.20111391613971086,0.06719688036269783,0.6078492677178524,1.083363103034463,-0.0,0.6870050945532681,0.20111391613971086,1.191983161108912,0.20111391613971086
1000,32,6.02898253316907,0,0.4357841403269768,0.4965062643912531,1.2488275657430115,0.3141230258900314,0.06719688036269783,0.38343774394602587,0.31705284871959194,-0.0,0.13423552865152968,1.1459769387772818,0.06719688036269783,0.7509675246178906,0.18378523662571225,1.2829542776885492,0.938538888189228,0.3343815282335906,0.72386618337664,0.2663844632679204,0.1985152433458726,0.18378523662571225,0.18378523662571225,0.06719688036269783,0.6121256856733529,0.18378523662571225,0.4007664234600245,0.18378523662571222,0.11690684913753106,1.149989771068348,0.13423552865152968,0.5942199454198867,0.06719688036269783,1.2068918013363958,0.06719688036269783
1000,33,6.040631523505505,0,0.3860807096514759,0.4701525413973622,0.9489154358953991,0.31705284871959194,0.06719688036269783,0.20111391613971086,0.25050128188786847,0.06719688036269783,0.06719688036269783,1.1246169374861033,0.13423552865152968,0.7516006051287109,0.2997241692055933,1.1827498141042727,0.8292995827303129,0.06719688036269783,0.6648554910039454,-0.0,0.06719688036269783,0.25050128188786847,0.13423552865152968,0.13423552865152968,0.5528254750338805,0.25050128188786847,0.25050128188786847,-0.0,0.06719688036269783,1.2642328147577886,0.13423552865152968,0.29318356740853646,0.20111391613971086,1.1939749849687045,0.20111391613971086
1000,34,6.0530580519556185,0,0.39729628306479736,0.5034120576240109,0.6833111634417223,0.5057142444326642,-0.0,0.06719688036269783,0.13423552865152968,0.31705284871959194,0.18378523662571225,1.1779809846198406,0.38343774394602587,0.8272872210319153,0.13423552865152968,1.2421902467127932,0.9347098443707703,0.06719688036269783,0.9178437790060046,0.20111391613971086,0.13423552865152968,0.20111391613971086,-0.0,0.25050128188786847,0.5930851353034738,0.18378523662571225,-0.0,0.13423552865152968,0.06719688036269783,1.35204480391868,0.3343815282335906,0.11690684913753106,0.06719688036269783,1.0370122782957936,0.06719688036269783
1000,35,6.069153285102501,0,0.37416226533645397,0.4517917267486168,0.5308859659241716,0.13423552865152968,0.13423552865152968,0.13423552865152968,0.13423552865152968,0.13423552865152968,0.13423552865152968,1.065129035526734,0.44638372998943865,0.660934567480669,0.3343815282335906,1.3515770063930348,1.0393106066394533,0.20111391613971086,1.0349895430657576,0.06719688036269783,0.06719688036269783,0.13423552865152968,-0.0,0.06719688036269783,0.5647902931925934,0.06719688036269783,0.06719688036269783,0.2997241692055933,-0.0,1.2672742714695282,0.13423552865152968,0.20111391613971086,0.13423552865152968,1.057317516352831,-0.0
1000,36,6.085095232661432,0,0.38092525455683446,0.4102582729211699,0.4151085785183019,0.2997241692055933,-0.0,0.06719688036269783,0.2997241692055933,0.11690684913753106,-0.0,1.0713350414306477,0.13423552865152968,0.5930851353034738,0.13423552865152968,1.4687472381153823,1.0791006725290857,0.20111391613971086,1.1303348537227798,0.13423552865152968,-0.0,0.20111391613971086,0.13423552865152968,0.13423552865152968,0.6928268670886193,0.06719688036269783,0.13423552865152968,0.13423552865152968,0.25050128188786847,1.4127258329923549,0.06719688036269783,0.06719688036269783,0.06719688036269783,1.032871306069154,0.2678299614018671
1000,37,6.106387447022632,0,0.37663603384324856,0.3954490542367975,0.40845575428692193,0.06719688036269783,0.29318356740853646,0.06719688036269783,0.06719688036269783,0.06719688036269783,0.13423552865152968,1.1245565027051854,0.25050128188786847,0.5308859659241716,0.11690684913753106,1.377140955245749,1.0221303629822052,0.13423552865152968,1.2802558320794837,0.18378523662571222,0.06719688036269783,0.13423552865152968,0.13423552865152968,0.06719688036269783,0.7942634705727614,0.06719688036269783,0.20111391613971086,0.06719688036269783,0.23317260237386986,1.2800661960126387,0.06719688036269783,0.13423552865152968,0.20111391613971086,0.9853282239591892,0.11690684913753106
1000,38,6.106387447022632,1,0.35417309818836634,0.2776750944139627,0.39766767656998014,0.20111391613971086,0.25050128188786847,0.13423552865152968,0.06719688036269783,0.06719688036269783,0.20111391613971086,1.1175299516649904,0.3343815282335906,0.15991595531465677,0.23317260237386989,1.4586081588736672,1.0698531796629305,0.18378523662571225,1.3431448804003097,0.06719688036269783,0.06719688036269783,0.11690684913753106,0.226632000576813,0.13423552865152968,0.918715132497501,0.20111391613971086,0.13423552865152968,0.18378523662571225,0.06719688036269783,0.5251852773884081,0.13423552865152968,-0.0,0.13423552865152968,0.8490773025155437,-0.0
1000,39,6.108615231102995,0,0.3438477842200976,0.2512485980922519,0.4463837299894386,0.06719688036269783,0.20111391613971086,0.06719688036269783,0.20111391613971086,0.20111391613971086,0.20111391613971086,1.1554042788713565,0.13423552865152968,0.06719688036269783,0.38343774394602587,1.3986039263130983,1.0397207708399179,0.20111391613971086,1.1362030275723711,0.20111391613971086,0.13423552865152968,0.13423552865152968,0.20111391613971086,0.20111391613971086,0.925044990320611,0.06719688036269783,-0.0,0.13423552865152968,0.13423552865152968,0.18378523662571225,0.18378523662571222,0.20111391613971086,0.13423552865152968,0.7215725149616994,0.20111391613971086
