seed,gen,best_ppf,sigma,h_sens_pop,div,stag,n_al
314,142,1.794455885887146,0.07945208251476288,1.6802889728232575,1.0,2,50
314,143,1.794455885887146,0.07945208251476288,1.6590840698094982,1.0,3,50
314,144,1.794455885887146,0.07945208251476288,1.6746165157650035,1.0,4,50
314,145,1.794455885887146,0.07945208251476288,1.6820332289576785,1.0,5,50
314,146,1.794455885887146,0.07945208251476288,1.6690768067760486,1.0,6,50
314,147,1.794455885887146,0.07945208251476288,1.7007490271785433,1.0,7,50
314,148,1.794455885887146,0.07945208251476288,1.6820797519751942,1.0,8,50
314,149,1.794455885887146,0.07945208251476288,1.6782954336288,1.0,9,50
314,150,1.794455885887146,0.07945208251476288,1.6821291732556027,1.0,10,50
314,151,1.794455885887146,0.07945208251476288,1.6957338708692204,1.0,11,50
314,152,1.794455885887146,0.07945208251476288,1.7186120271584115,1.0,12,50
314,153,1.794455885887146,0.07945208251476288,1.7033370986713354,1.0,13,50
314,154,1.794455885887146,0.07945208251476288,1.6987512965215592,1.0,14,50
314,155,1.794455885887146,0.07945208251476288,1.6937892598767021,1.0,15,50
314,156,1.794455885887146,0.07945208251476288,1.690656832100836,1.0,16,50
314,157,1.794455885887146,0.07945208251476288,1.6663122823343481,1.0,17,50
314,158,1.794455885887146,0.07945208251476288,1.7058146586231286,1.0,18,50
314,159,1.794455885887146,0.07945208251476288,1.715663537850397,1.0,19,50
314,160,1.794455885887146,0.07945208251476288,1.702925643493647,1.0,0,50
314,161,1.794455885887146,0.07945208251476288,1.6558726414754947,1.0,1,50
314,162,1.794455885887146,0.07945208251476288,1.6416082504922462,1.0,2,50
314,163,1.794455885887146,0.07945208251476288,1.657439450160637,1.0,3,50
314,164,1.794455885887146,0.07945208251476288,1.6784097763136288,1.0,4,50
314,165,1.794455885887146,0.07945208251476288,1.6857259226082353,1.0,5,50
314,166,1.794455885887146,0.07945208251476288,1.6637964579810327,1.0,6,50
314,167,1.794455885887146,0.07945208251476288,1.653804061305592,1.0,7,50
314,168,1.794455885887146,0.07945208251476288,1.6337769805924038,1.0,8,50
314,169,1.794455885887146,0.07945208251476288,1.6207721824906307,1.0,9,50
314,170,1.794455885887146,0.07945208251476288,1.6104407558090164,1.0,10,50
314,171,1.794455885887146,0.07945208251476288,1.5923944705386248,1.0,11,50
314,172,1.794455885887146,0.07945208251476288,1.6142268130790267,1.0,12,50
314,173,1.794455885887146,0.07945208251476288,1.62573229975581,1.0,13,50
314,174,1.794455885887146,0.07945208251476288,1.6335308767809518,1.0,14,50
314,175,1.794455885887146,0.07945208251476288,1.643879932534387,1.0,15,50
314,176,1.794455885887146,0.07945208251476288,1.6365083273994356,1.0,16,50
314,177,1.794455885887146,0.07945208251476288,1.6380814226246643,1.0,17,50
314,178,1.794455885887146,0.07945208251476288,1.636878016924201,1.0,18,50
314,179,1.794455885887146,0.07945208251476288,1.6096735241329372,1.0,19,50
314,180,1.794455885887146,0.07945208251476288,1.6661948209607034,1.0,0,50
314,181,1.794455885887146,0.07945208251476288,1.667871937154517,1.0,1,50
314,182,1.794455885887146,0.07945208251476288,1.6621795045087362,1.0,2,50
314,183,1.794455885887146,0.07945208251476288,1.6492340021137704,1.0,3,50
314,184,1.794455885887146,0.07945208251476288,1.6339226818863775,1.0,4,50
314,185,1.794455885887146,0.07945208251476288,1.6501455964156524,1.0,5,50
314,186,1.794455885887146,0.07945208251476288,1.6470372588726738,1.0,6,50
314,187,1.794455885887146,0.07945208251476288,1.6432308533046243,1.0,7,50
314,188,1.794455885887146,0.07945208251476288,1.6500706353676406,1.0,8,50
314,189,1.794455885887146,0.07945208251476288,1.6613928798291164,1.0,9,50
314,190,1.794455885887146,0.07945208251476288,1.6230685499307145,1.0,10,50
314,191,1.794455885887146,0.07945208251476288,1.6194975930128177,1.0,11,50
314,192,1.794455885887146,0.07945208251476288,1.6532362985043514,1.0,12,50
314,193,1.794455885887146,0.07945208251476288,1.660114164305934,1.0,13,50
314,194,1.794455885887146,0.07945208251476288,1.6422453930487242,1.0,14,50
314,195,1.794455885887146,0.07945208251476288,1.6196726179837628,1.0,15,50
314,196,1.794455885887146,0.07945208251476288,1.614385354812512,1.0,16,50
314,197,1.794455885887146,0.07945208251476288,1.6212590399648197,1.0,17,50
314,198,1.794455885887146,0.07945208251476288,1.5986574370271773,1.0,18,50
314,199,1.794455885887146,0.07945208251476288,1.5791097325244303,1.0,19,50
314,200,1.794455885887146,0.07945208251476288,1.6368613138639432,1.0,0,50
314,201,1.794455885887146,0.07945208251476288,1.6263152094200022,1.0,1,50
314,202,1.794455885887146,0.07945208251476288,1.6095116143932142,1.0,2,50
314,203,1.794455885887146,0.07945208251476288,1.6016975515544296,1.0,3,50
314,204,1.794455885887146,0.07945208251476288,1.614770446343012,1.0,4,50
314,205,1.794455885887146,0.07945208251476288,1.5891642246196624,1.0,5,50
314,206,1.794455885887146,0.07945208251476288,1.587360347147352,1.0,6,50
314,207,1.794455885887146,0.07945208251476288,1.584722334604511,1.0,7,50
314,208,1.794455885887146,0.07945208251476288,1.5804858715793488,1.0,8,50
314,209,1.794455885887146,0.07945208251476288,1.568090839711102,1.0,9,50
314,210,1.794455885887146,0.07945208251476288,1.552696024538721,1.0,10,50
314,211,1.794455885887146,0.07945208251476288,1.548810419235516,1.0,11,50
314,212,1.794455885887146,0.07945208251476288,1.5600517214714757,1.0,12,50
314,213,1.794455885887146,0.07945208251476288,1.5695046503325067,1.0,13,50
314,214,1.794455885887146,0.07945208251476288,1.5700913688766667,1.0,14,50
314,215,1.794455885887146,0.07945208251476288,1.552884218121234,1.0,15,50
314,216,1.794455885887146,0.07945208251476288,1.5489986656270227,1.0,16,50
314,217,1.794455885887146,0.07945208251476288,1.5295459567988916,1.0,17,50
314,218,1.794455885887146,0.07945208251476288,1.5501645531410206,1.0,18,50
314,219,1.794455885887146,0.07945208251476288,1.539084351798632,1.0,19,50
314,220,1.794455885887146,0.07945208251476288,1.575146718352032,1.0,0,50
314,221,1.794455885887146,0.07945208251476288,1.561922617865063,1.0,1,50
314,222,1.794455885887146,0.07945208251476288,1.569778017305953,1.0,2,50
314,223,1.794455885887146,0.07945208251476288,1.5820028745606054,1.0,3,50
314,224,1.794455885887146,0.07945208251476288,1.5777221133909263,1.0,4,50
314,225,1.794455885887146,0.07945208251476288,1.5431997775956228,1.0,5,50
314,226,1.794455885887146,0.07945208251476288,1.5611142657080355,1.0,6,50
314,227,1.794455885887146,0.07945208251476288,1.5338685487486932,1.0,7,50
314,228,1.794455885887146,0.07945208251476288,1.5062752007284823,1.0,8,50
314,229,1.794455885887146,0.07945208251476288,1.4933562706639232,1.0,9,50
314,230,1.794455885887146,0.07945208251476288,1.4835471062199665,1.0,10,50
314,231,1.794455885887146,0.07945208251476288,1.4931630179148647,1.0,11,50
314,232,1.794455885887146,0.07945208251476288,1.5012064822351656,1.0,12,50
314,233,1.794455885887146,0.07945208251476288,1.4757755131989079,1.0,13,50
314,234,1.794455885887146,0.07945208251476288,1.48502470342447,1.0,14,50
314,235,1.794455885887146,0.07945208251476288,1.5037446876422653,1.0,15,50
314,236,1.794455885887146,0.07945208251476288,1.5100442608287643,1.0,16,50
314,237,1.794455885887146,0.07945208251476288,1.520287915031547,1.0,17,50
314,238,1.794455885887146,0.07945208251476288,1.515067248859681,1.0,18,50
314,239,1.794455885887146,0.07945208251476288,1.493381721768937,1.0,19,50
314,240,1.794455885887146,0.07945208251476288,1.5423369053290104,1.0,0,50
314,241,1.794455885887146,0.07945208251476288,1.5214662379584196,1.0,1,50
314,242,1.794455885887146,0.07945208251476288,1.5348019978973595,1.0,2,50
314,243,1.794455885887146,0.07945208251476288,1.5377320816158935,1.0,3,50
314,244,1.794455885887146,0.07945208251476288,1.531793043494684,1.0,4,50
314,245,1.794455885887146,0.07945208251476288,1.5130941605669284,1.0,5,50
314,246,1.794455885887146,0.07945208251476288,1.4950137409219528,1.0,6,50
314,247,1.794455885887146,0.07945208251476288,1.5513144864167585,1.0,7,50
314,248,1.794455885887146,0.07945208251476288,1.5398043486322721,1.0,8,50
314,249,1.794455885887146,0.07945208251476288,1.5008098245074828,1.0,9,50
314,250,1.794455885887146,0.07945208251476288,1.4826158495793909,1.0,10,50
1618,1,1.9390368461608887,0.048913583159446716,1.755330173318954,1.0,1,23
1618,2,1.8666958808898926,0.06495518237352371,1.7264585244319757,1.0,0,47
1618,3,1.8666958808898926,0.06495518237352371,1.7264439011911636,1.0,1,50
1618,4,1.803310751914978,0.05196965113282204,1.7484381342402622,1.0,0,50
1618,5,1.803310751914978,0.05196965113282204,1.7164364895287192,1.0,1,50
1618,6,1.803310751914978,0.05196965113282204,1.7376478461850549,1.0,2,50
1618,7,1.803310751914978,0.05196965113282204,1.736423202214035,1.0,3,50
1618,8,1.803310751914978,0.05196965113282204,1.7260698604258897,1.0,4,50
1618,9,1.803310751914978,0.05196965113282204,1.7553026921625494,1.0,5,50
1618,10,1.803310751914978,0.05196965113282204,1.7322286293561988,1.0,6,50
1618,11,1.803310751914978,0.05196965113282204,1.7368693921462974,1.0,7,50
1618,12,1.803310751914978,0.05196965113282204,1.7397399593859098,1.0,8,50
1618,13,1.803310751914978,0.05196965113282204,1.7507966955518295,1.0,9,50
1618,14,1.800966501235962,0.07007405906915665,1.733382960070298,1.0,0,50
1618,15,1.800966501235962,0.07007405906915665,1.7218039886196517,1.0,1,50
1618,16,1.800966501235962,0.07007405906915665,1.7176953515916924,1.0,2,50
1618,17,1.800966501235962,0.07007405906915665,1.7171429947558585,1.0,3,50
1618,18,1.800966501235962,0.07007405906915665,1.7128702577492532,1.0,4,50
1618,19,1.800966501235962,0.07007405906915665,1.724252293033575,1.0,5,50
1618,20,1.800966501235962,0.07007405906915665,1.7130410941258092,1.0,6,50
1618,21,1.800966501235962,0.07007405906915665,1.706723016534012,1.0,7,50
1618,22,1.800966501235962,0.07007405906915665,1.6975043599831223,1.0,8,50
1618,23,1.800966501235962,0.07007405906915665,1.7126446625983003,1.0,9,50
1618,24,1.800966501235962,0.07007405906915665,1.7232377362698459,1.0,10,50
1618,25,1.800966501235962,0.07007405906915665,1.6927148230159446,1.0,11,50
1618,26,1.800966501235962,0.07007405906915665,1.6998665511276743,1.0,12,50
1618,27,1.800966501235962,0.07007405906915665,1.6871046797810878,1.0,13,50
1618,28,1.800966501235962,0.07007405906915665,1.684485758332368,1.0,14,50
1618,29,1.800966501235962,0.07007405906915665,1.7037767999806754,1.0,15,50
1618,30,1.800966501235962,0.07007405906915665,1.7053209699191734,1.0,16,50
1618,31,1.800966501235962,0.07007405906915665,1.7193724402355302,1.0,17,50
1618,32,1.800966501235962,0.07007405906915665,1.700334965201865,1.0,18,50
1618,33,1.800966501235962,0.07007405906915665,1.708767770527079,1.0,19,50
1618,34,1.800966501235962,0.07007405906915665,1.72704923620346,1.0,0,50
1618,35,1.800966501235962,0.07007405906915665,1.712676243941685,1.0,1,50
1618,36,1.800966501235962,0.07007405906915665,1.694314347103728,1.0,2,50
1618,37,1.800966501235962,0.07007405906915665,1.7050265639139928,1.0,3,50
1618,38,1.800966501235962,0.07007405906915665,1.6907505166482384,1.0,4,50
1618,39,1.800966501235962,0.07007405906915665,1.692794999530551,1.0,5,50
1618,40,1.800966501235962,0.07007405906915665,1.6848770769519612,1.0,6,50
1618,41,1.800966501235962,0.07007405906915665,1.688029315041623,1.0,7,50
1618,42,1.800966501235962,0.07007405906915665,1.7218396009964998,1.0,8,50
1618,43,1.800966501235962,0.07007405906915665,1.7053907850052936,1.0,9,50
1618,44,1.800966501235962,0.07007405906915665,1.6986032135915587,1.0,10,50
1618,45,1.800966501235962,0.07007405906915665,1.7243251215097668,1.0,11,50
1618,46,1.800966501235962,0.07007405906915665,1.692476606403816,1.0,12,50
1618,47,1.800966501235962,0.07007405906915665,1.6911569050923654,1.0,13,50
1618,48,1.800966501235962,0.07007405906915665,1.7223030164121462,1.0,14,50
1618,49,1.800966501235962,0.07007405906915665,1.7256612166704348,1.0,15,50
1618,50,1.800966501235962,0.07007405906915665,1.7102013677160266,1.0,16,50
1618,51,1.800966501235962,0.07007405906915665,1.7036580580117775,1.0,17,50
1618,52,1.800966501235962,0.07007405906915665,1.7053614775735924,1.0,18,50
1618,53,1.800966501235962,0.07007405906915665,1.6916053159733884,1.0,19,50
1618,54,1.800966501235962,0.07007405906915665,1.7242420582748728,1.0,0,50
1618,55,1.800966501235962,0.07007405906915665,1.7145136693583802,1.0,1,50
1618,56,1.800966501235962,0.07007405906915665,1.7186602884822484,1.0,2,50
1618,57,1.800966501235962,0.07007405906915665,1.7485937742775148,1.0,3,50
1618,58,1.800966501235962,0.07007405906915665,1.7475591895393254,1.0,4,50
1618,59,1.800966501235962,0.07007405906915665,1.7107433478651268,1.0,5,50
1618,60,1.800966501235962,0.07007405906915665,1.7136086046943675,1.0,6,50
1618,61,1.800966501235962,0.07007405906915665,1.714583895808234,1.0,7,50
1618,62,1.800966501235962,0.07007405906915665,1.6987820133567502,1.0,8,50
1618,63,1.800966501235962,0.07007405906915665,1.70149471591317,1.0,9,50
1618,64,1.800966501235962,0.07007405906915665,1.7123808182439535,1.0,10,50
1618,65,1.800966501235962,0.07007405906915665,1.698770424841677,1.0,11,50
1618,66,1.800966501235962,0.07007405906915665,1.6925883348716195,1.0,12,50
1618,67,1.800966501235962,0.07007405906915665,1.681957696611985,1.0,13,50
1618,68,1.800966501235962,0.07007405906915665,1.6773234579952132,1.0,14,50
1618,69,1.800966501235962,0.07007405906915665,1.7085564116077883,1.0,15,50
1618,70,1.800966501235962,0.07007405906915665,1.7119940887266107,1.0,16,50
1618,71,1.800966501235962,0.07007405906915665,1.706585846196589,1.0,17,50
1618,72,1.800966501235962,0.07007405906915665,1.6994479901465394,1.0,18,50
1618,73,1.800966501235962,0.07007405906915665,1.6814548205828526,1.0,19,50
1618,74,1.800966501235962,0.07007405906915665,1.7025454692616109,1.0,0,50
1618,75,1.800966501235962,0.07007405906915665,1.6814583857490903,1.0,1,50
1618,76,1.800966501235962,0.07007405906915665,1.6750360169827623,1.0,2,50
1618,77,1.800966501235962,0.07007405906915665,1.655771588697212,1.0,3,50
1618,78,1.800966501235962,0.07007405906915665,1.681372648699996,1.0,4,50
1618,79,1.800966501235962,0.07007405906915665,1.6724962722030556,1.0,5,50
1618,80,1.800966501235962,0.07007405906915665,1.6508456494101045,1.0,6,50
1618,81,1.800966501235962,0.07007405906915665,1.6698960541363757,1.0,7,50
1618,82,1.800966501235962,0.07007405906915665,1.6774691613935362,1.0,8,50
1618,83,1.800966501235962,0.07007405906915665,1.6965731009588603,1.0,9,50
1618,84,1.800966501235962,0.07007405906915665,1.7005716169285834,1.0,10,50
1618,85,1.800966501235962,0.07007405906915665,1.7096183618174852,1.0,11,50
1618,86,1.800966501235962,0.07007405906915665,1.7532260102627437,1.0,12,50
1618,87,1.800966501235962,0.07007405906915665,1.7389245058507428,1.0,13,50
1618,88,1.800966501235962,0.07007405906915665,1.7251776572335527,1.0,14,50
1618,89,1.800966501235962,0.07007405906915665,1.7089485133566924,1.0,15,50
1618,90,1.800966501235962,0.07007405906915665,1.7040927106059474,1.0,16,50
1618,91,1.800966501235962,0.07007405906915665,1.7062769494883931,1.0,17,50
1618,92,1.800966501235962,0.07007405906915665,1.6946649109447587,1.0,18,50
1618,93,1.800966501235962,0.07007405906915665,1.6759830724996767,1.0,19,50
1618,94,1.800966501235962,0.07007405906915665,1.6810439450992576,1.0,0,50
1618,95,1.800966501235962,0.07007405906915665,1.6787723556215197,1.0,1,50
1618,96,1.800966501235962,0.07007405906915665,1.6623220215468208,1.0,2,50
1618,97,1.800966501235962,0.07007405906915665,1.6931344968955795,1.0,3,50
1618,98,1.800966501235962,0.07007405906915665,1.7079414046764645,1.0,4,50
1618,99,1.800966501235962,0.07007405906915665,1.7150315774194995,1.0,5,50
1618,100,1.800966501235962,0.07007405906915665,1.7262463806711144,1.0,6,50
1618,101,1.800966501235962,0.07007405906915665,1.7299207899478364,1.0,7,50
1618,102,1.800966501235962,0.07007405906915665,1.6991239135450342,1.0,8,50
1618,103,1.800966501235962,0.07007405906915665,1.6991079931939892,1.0,9,50
1618,104,1.800966501235962,0.07007405906915665,1.6891398871659606,1.0,10,50
1618,105,1.800966501235962,0.07007405906915665,1.693253668217791,1.0,11,50
1618,106,1.800966501235962,0.07007405906915665,1.685994397940746,1.0,12,50
1618,107,1.800966501235962,0.07007405906915665,1.7019930908525067,1.0,13,50
1618,108,1.800966501235962,0.07007405906915665,1.7031915810643863,1.0,14,50
1618,109,1.800966501235962,0.07007405906915665,1.687961644808784,1.0,15,50
1618,110,1.800966501235962,0.07007405906915665,1.6830122824665972,1.0,16,50
1618,111,1.800966501235962,0.07007405906915665,1.7038656452587597,1.0,17,50
1618,112,1.800966501235962,0.07007405906915665,1.6948792766006375,1.0,18,50
1618,113,1.800966501235962,0.07007405906915665,1.6944513419259635,1.0,19,50
1618,114,1.800966501235962,0.07007405906915665,1.7212738740693134,1.0,0,50
1618,115,1.800966501235962,0.07007405906915665,1.7050314505067747,1.0,1,50
1618,116,1.800966501235962,0.07007405906915665,1.6901374480768796,1.0,2,50
1618,117,1.800966501235962,0.07007405906915665,1.6827919298404255,1.0,3,50
1618,118,1.800966501235962,0.07007405906915665,1.7023722828343406,1.0,4,50
1618,119,1.800966501235962,0.07007405906915665,1.7238808282529892,1.0,5,50
1618,120,1.800966501235962,0.07007405906915665,1.7404732890060008,1.0,6,50
1618,121,1.800966501235962,0.07007405906915665,1.7296452739464019,1.0,7,50
1618,122,1.800966501235962,0.07007405906915665,1.7181493493222348,1.0,8,50
1618,123,1.800966501235962,0.07007405906915665,1.7188477078398006,1.0,9,50
1618,124,1.800966501235962,0.07007405906915665,1.712075409869145,1.0,10,50
1618,125,1.800966501235962,0.07007405906915665,1.7048497040931954,1.0,11,50
1618,126,1.800966501235962,0.07007405906915665,1.7039011973947542,1.0,12,50
1618,127,1.800966501235962,0.07007405906915665,1.6920491166841967,1.0,13,50
1618,128,1.800966501235962,0.07007405906915665,1.689808766407952,1.0,14,50
1618,129,1.800966501235962,0.07007405906915665,1.6835826329512893,1.0,15,50
1618,130,1.800966501235962,0.07007405906915665,1.6794758751953027,1.0,16,50
1618,131,1.800966501235962,0.07007405906915665,1.686710603710883,1.0,17,50
1618,132,1.800966501235962,0.07007405906915665,1.6901966138361668,1.0,18,50
1618,133,1.800966501235962,0.07007405906915665,1.7155027940894796,1.0,19,50
1618,134,1.800966501235962,0.07007405906915665,1.7061512658555589,1.0,0,50
1618,135,1.800966501235962,0.07007405906915665,1.6912177369899557,1.0,1,50
1618,136,1.800966501235962,0.07007405906915665,1.6502046461159,1.0,2,50
1618,137,1.800966501235962,0.07007405906915665,1.6207756214220026,1.0,3,50
1618,138,1.800966501235962,0.07007405906915665,1.618421015484628,1.0,4,50
1618,139,1.800966501235962,0.07007405906915665,1.6210309633097257,1.0,5,50
1618,140,1.800966501235962,0.07007405906915665,1.6258180292931,1.0,6,50
1618,141,1.800966501235962,0.07007405906915665,1.6265467704011196,1.0,7,50
1618,142,1.800966501235962,0.07007405906915665,1.6441395876839673,1.0,8,50
1618,143,1.800966501235962,0.07007405906915665,1.650324871724777,1.0,9,50
1618,144,1.800966501235962,0.07007405906915665,1.6495641331502868,1.0,10,50
1618,145,1.800966501235962,0.07007405906915665,1.6507726307821364,1.0,11,50
1618,146,1.800966501235962,0.07007405906915665,1.6737208335335088,1.0,12,50
1618,147,1.800966501235962,0.07007405906915665,1.6600787879847814,1.0,13,50
1618,148,1.800966501235962,0.07007405906915665,1.6671543472173698,1.0,14,50
1618,149,1.800966501235962,0.07007405906915665,1.6795832818531902,1.0,15,50
1618,150,1.800966501235962,0.07007405906915665,1.687438074058027,1.0,16,50
1618,151,1.800966501235962,0.07007405906915665,1.692775945587597,1.0,17,50
1618,152,1.800966501235962,0.07007405906915665,1.6832210943051504,1.0,18,50
1618,153,1.800966501235962,0.07007405906915665,1.6763783316464382,1.0,19,50
1618,154,1.800966501235962,0.07007405906915665,1.7164182611174954,1.0,0,50
1618,155,1.800966501235962,0.07007405906915665,1.704851658302943,1.0,1,50
1618,156,1.800966501235962,0.07007405906915665,1.6962229761450407,1.0,2,50
1618,157,1.800966501235962,0.07007405906915665,1.6904913756894349,1.0,3,50
1618,158,1.800966501235962,0.07007405906915665,1.6742547845796325,1.0,4,50
1618,159,1.800966501235962,0.07007405906915665,1.6760775143614872,1.0,5,50
1618,160,1.800966501235962,0.07007405906915665,1.6724652357883976,1.0,6,50
1618,161,1.800966501235962,0.07007405906915665,1.6743677838236133,1.0,7,50
1618,162,1.800966501235962,0.07007405906915665,1.6840662909574546,1.0,8,50
1618,163,1.800966501235962,0.07007405906915665,1.6671861363328546,1.0,9,50
1618,164,1.800966501235962,0.07007405906915665,1.6146041800573023,1.0,10,50
1618,165,1.800966501235962,0.07007405906915665,1.6247043992579786,1.0,11,50
1618,166,1.800966501235962,0.07007405906915665,1.643281784146817,1.0,12,50
1618,167,1.800966501235962,0.07007405906915665,1.6646187435991004,1.0,13,50
1618,168,1.800966501235962,0.07007405906915665,1.6593744901779186,1.0,14,50
1618,169,1.800966501235962,0.07007405906915665,1.6447362657145443,1.0,15,50
1618,170,1.800966501235962,0.07007405906915665,1.6503291871110775,1.0,16,50
1618,171,1.800966501235962,0.07007405906915665,1.6772488776197947,1.0,17,50
1618,172,1.800966501235962,0.07007405906915665,1.6835385355586907,1.0,18,50
1618,173,1.800966501235962,0.07007405906915665,1.6638812276997992,1.0,19,50
1618,174,1.800966501235962,0.07007405906915665,1.6921484398203022,1.0,0,50
1618,175,1.800966501235962,0.07007405906915665,1.6806336379380744,1.0,1,50
1618,176,1.800966501235962,0.07007405906915665,1.6634933584044944,1.0,2,50
1618,177,1.800966501235962,0.07007405906915665,1.6642931683052535,1.0,3,50
1618,178,1.800966501235962,0.07007405906915665,1.6540509999849746,1.0,4,50
1618,179,1.800966501235962,0.07007405906915665,1.644414854677882,1.0,5,50
1618,180,1.800966501235962,0.07007405906915665,1.644023438071284,1.0,6,50
1618,181,1.800966501235962,0.07007405906915665,1.6175989069318204,1.0,7,50
1618,182,1.800966501235962,0.07007405906915665,1.6423242385503423,1.0,8,50
1618,183,1.800966501235962,0.07007405906915665,1.6220735117534117,1.0,9,50
1618,184,1.800966501235962,0.07007405906915665,1.645510285871946,1.0,10,50
1618,185,1.800966501235962,0.07007405906915665,1.607702220132246,1.0,11,50
1618,186,1.800966501235962,0.07007405906915665,1.601928486395584,1.0,12,50
1618,187,1.800966501235962,0.07007405906915665,1.6264949803504616,1.0,13,50
1618,188,1.800966501235962,0.07007405906915665,1.6258748419065787,1.0,14,50
1618,189,1.800966501235962,0.07007405906915665,1.6398087941171016,1.0,15,50
1618,190,1.800966501235962,0.07007405906915665,1.6564118839011943,1.0,16,50
1618,191,1.800966501235962,0.07007405906915665,1.6435318200206448,1.0,17,50
1618,192,1.800966501235962,0.07007405906915665,1.654949813420757,1.0,18,50
1618,193,1.800966501235962,0.07007405906915665,1.658950106007928,1.0,19,50
1618,194,1.800966501235962,0.07007405906915665,1.6993188874270213,1.0,0,50
1618,195,1.800966501235962,0.07007405906915665,1.6699353541633493,1.0,1,50
1618,196,1.800966501235962,0.07007405906915665,1.651345229811809,1.0,2,50
1618,197,1.800966501235962,0.07007405906915665,1.6285439925046417,1.0,3,50
1618,198,1.800966501235962,0.07007405906915665,1.6241611752726726,1.0,4,50
1618,199,1.800966501235962,0.07007405906915665,1.6342435354370148,1.0,5,50
1618,200,1.800966501235962,0.07007405906915665,1.608865413892081,1.0,6,50
1618,201,1.800966501235962,0.07007405906915665,1.5949292526344663,1.0,7,50
1618,202,1.800966501235962,0.07007405906915665,1.604735009095964,1.0,8,50
1618,203,1.800966501235962,0.07007405906915665,1.5842584040146857,1.0,9,50
1618,204,1.800966501235962,0.07007405906915665,1.5819256831297361,1.0,10,50
1618,205,1.800966501235962,0.07007405906915665,1.6025031032979835,1.0,11,50
1618,206,1.800966501235962,0.07007405906915665,1.624316174783043,1.0,12,50
1618,207,1.800966501235962,0.07007405906915665,1.6102442142709021,1.0,13,50
1618,208,1.800966501235962,0.07007405906915665,1.6234977543842413,1.0,14,50
1618,209,1.800966501235962,0.07007405906915665,1.6048826782167094,1.0,15,50
1618,210,1.800966501235962,0.07007405906915665,1.6098487724070583,1.0,16,50
1618,211,1.800966501235962,0.07007405906915665,1.5954448603267835,1.0,17,50
1618,212,1.800966501235962,0.07007405906915665,1.5791835495918953,1.0,18,50
1618,213,1.800966501235962,0.07007405906915665,1.6042116562468876,1.0,19,50
1618,214,1.800966501235962,0.07007405906915665,1.6317077283359809,1.0,0,50
1618,215,1.800966501235962,0.07007405906915665,1.6149280678929656,1.0,1,50
1618,216,1.800966501235962,0.07007405906915665,1.6163664132751487,1.0,2,50
1618,217,1.800966501235962,0.07007405906915665,1.635532006850931,1.0,3,50
1618,218,1.800966501235962,0.07007405906915665,1.6409877997681528,1.0,4,50
1618,219,1.800966501235962,0.07007405906915665,1.6167622684926117,1.0,5,50
1618,220,1.800966501235962,0.07007405906915665,1.613791836305179,1.0,6,50
1618,221,1.800966501235962,0.07007405906915665,1.6181910150963996,1.0,7,50
1618,222,1.800966501235962,0.07007405906915665,1.6108563906468234,1.0,8,50
1618,223,1.800966501235962,0.07007405906915665,1.614403854264649,1.0,9,50
1618,224,1.800966501235962,0.07007405906915665,1.605275159863676,1.0,10,50
1618,225,1.800966501235962,0.07007405906915665,1.5879167528107385,1.0,11,50
1618,226,1.800966501235962,0.07007405906915665,1.5551892054482375,1.0,12,50
1618,227,1.800966501235962,0.07007405906915665,1.555149829109131,1.0,13,50
1618,228,1.800966501235962,0.07007405906915665,1.5648757316891242,1.0,14,50
1618,229,1.800966501235962,0.07007405906915665,1.5638683256579666,1.0,15,50
1618,230,1.800966501235962,0.07007405906915665,1.577374507007984,1.0,16,50
1618,231,1.800966501235962,0.07007405906915665,1.547630590775748,1.0,17,50
1618,232,1.800966501235962,0.07007405906915665,1.5411209694580221,1.0,18,50
1618,233,1.800966501235962,0.07007405906915665,1.5187704070976593,1.0,19,50
1618,234,1.800966501235962,0.07007405906915665,1.5698747599723677,1.0,0,50
1618,235,1.800966501235962,0.07007405906915665,1.558058580046853,1.0,1,50
1618,236,1.800966501235962,0.07007405906915665,1.5274170199174695,1.0,2,50
1618,237,1.800966501235962,0.07007405906915665,1.541752624104563,1.0,3,50
1618,238,1.800966501235962,0.07007405906915665,1.5336311513904368,1.0,4,50
1618,239,1.800966501235962,0.07007405906915665,1.5271230625728522,1.0,5,50
1618,240,1.800966501235962,0.07007405906915665,1.5258252117053066,1.0,6,50
1618,241,1.800966501235962,0.07007405906915665,1.5121778312107377,1.0,7,50
1618,242,1.800966501235962,0.07007405906915665,1.5226688597035725,1.0,8,50
1618,243,1.800966501235962,0.07007405906915665,1.5463850978086766,1.0,9,50
1618,244,1.800966501235962,0.07007405906915665,1.5591812978747586,1.0,10,50
1618,245,1.800966501235962,0.07007405906915665,1.564759573870017,1.0,11,50
1618,246,1.800966501235962,0.07007405906915665,1.5701637390120076,1.0,12,50
1618,247,1.800966501235962,0.07007405906915665,1.5414320976715634,1.0,13,50
1618,248,1.800966501235962,0.07007405906915665,1.5145920281505352,1.0,14,50
1618,249,1.800966501235962,0.07007405906915665,1.5156481558995727,1.0,15,50
1618,250,1.800966501235962,0.07007405906915665,1.5080481893887945,1.0,16,50
2718,1,1.845125675201416,0.04917951300740242,1.729824327874098,1.0,0,23
2718,2,1.845125675201416,0.04917951300740242,1.7459416259603515,1.0,1,46
2718,3,1.845125675201416,0.04917951300740242,1.7217620706494792,1.0,2,50
2718,4,1.845125675201416,0.04917951300740242,1.733268486110091,1.0,3,50
