arm,seed,gen,best_ppf,sigma,h_hist_pop,div,stag,n_al
A_baseline,1023,236,1.8123987913131714,0.08836502581834793,1.5190374577959727,1.0,8,50
A_baseline,1023,237,1.8123987913131714,0.08836502581834793,1.5446603013568754,1.0,9,50
A_baseline,1023,238,1.8123987913131714,0.08836502581834793,1.5454294373799928,1.0,10,50
A_baseline,1023,239,1.8123987913131714,0.08836502581834793,1.5778755764044248,1.0,11,50
A_baseline,1023,240,1.8123987913131714,0.08836502581834793,1.5733067922966508,1.0,12,50
A_baseline,1023,241,1.8123987913131714,0.08836502581834793,1.557989598577697,1.0,13,50
A_baseline,1023,242,1.8123987913131714,0.08836502581834793,1.5383038829756948,1.0,14,50
A_baseline,1023,243,1.8123987913131714,0.08836502581834793,1.5268346541098363,1.0,15,50
A_baseline,1023,244,1.8123987913131714,0.08836502581834793,1.5095805500164154,1.0,16,50
A_baseline,1023,245,1.8123987913131714,0.08836502581834793,1.5005930063040245,1.0,17,50
A_baseline,1023,246,1.8123987913131714,0.08836502581834793,1.4942229370711593,1.0,18,50
A_baseline,1023,247,1.8123987913131714,0.08836502581834793,1.47856988938554,1.0,19,50
A_baseline,1023,248,1.8123987913131714,0.08836502581834793,1.5162876180512295,1.0,0,50
A_baseline,1023,249,1.8123987913131714,0.08836502581834793,1.5026836001914543,1.0,1,50
A_baseline,1023,250,1.8123987913131714,0.08836502581834793,1.4913607890304506,1.0,2,50
B_sens_al_score,42,1,1.9377565383911133,0.05011105164885521,1.7424998491545223,1.0,1,23
B_sens_al_score,42,2,1.8874074220657349,0.06166454032063484,1.7318574601311403,1.0,0,46
B_sens_al_score,42,3,1.882959246635437,0.059344302862882614,1.7195500055489557,1.0,0,50
B_sens_al_score,42,4,1.847784161567688,0.06326457858085632,1.7297674994977585,1.0,0,50
B_sens_al_score,42,5,1.847784161567688,0.06326457858085632,1.7377921088333363,1.0,1,50
B_sens_al_score,42,6,1.8357428312301636,0.0754595696926117,1.7422846865964783,1.0,0,50
B_sens_al_score,42,7,1.8357428312301636,0.0754595696926117,1.7100921983190682,1.0,1,50
B_sens_al_score,42,8,1.8357428312301636,0.0754595696926117,1.7027716192317202,1.0,2,50
B_sens_al_score,42,9,1.8357428312301636,0.0754595696926117,1.6997095972556377,1.0,3,50
B_sens_al_score,42,10,1.8357428312301636,0.0754595696926117,1.7075937506595822,1.0,4,50
B_sens_al_score,42,11,1.7398083209991455,0.05819258838891983,1.716694025798898,1.0,0,50
B_sens_al_score,42,12,1.7398083209991455,0.05819258838891983,1.706653440747107,1.0,1,50
B_sens_al_score,42,13,1.7398083209991455,0.05819258838891983,1.710336457712024,1.0,2,50
B_sens_al_score,42,14,1.7398083209991455,0.05819258838891983,1.6823559380408108,1.0,3,50
B_sens_al_score,42,15,1.7398083209991455,0.05819258838891983,1.6808786799490296,1.0,4,50
B_sens_al_score,42,16,1.7398083209991455,0.05819258838891983,1.6932275177598564,1.0,5,50
B_sens_al_score,42,17,1.7398083209991455,0.05819258838891983,1.7210531539904597,1.0,6,50
B_sens_al_score,42,18,1.7398083209991455,0.05819258838891983,1.6921925232178692,1.0,7,50
B_sens_al_score,42,19,1.7398083209991455,0.05819258838891983,1.7007840175457414,1.0,8,50
B_sens_al_score,42,20,1.7398083209991455,0.05819258838891983,1.7126337706073622,1.0,9,50
B_sens_al_score,42,21,1.7398083209991455,0.05819258838891983,1.7072065888338057,1.0,10,50
B_sens_al_score,42,22,1.7398083209991455,0.05819258838891983,1.6995521714594364,1.0,11,50
B_sens_al_score,42,23,1.7398083209991455,0.05819258838891983,1.6979403997175397,1.0,12,50
B_sens_al_score,42,24,1.7398083209991455,0.05819258838891983,1.6917310450865861,1.0,13,50
B_sens_al_score,42,25,1.7398083209991455,0.05819258838891983,1.6848371236047022,1.0,14,50
B_sens_al_score,42,26,1.7398083209991455,0.05819258838891983,1.687276823286245,1.0,15,50
B_sens_al_score,42,27,1.7398083209991455,0.05819258838891983,1.683439929933424,1.0,16,50
B_sens_al_score,42,28,1.7398083209991455,0.05819258838891983,1.6884580188023584,1.0,17,50
B_sens_al_score,42,29,1.7398083209991455,0.05819258838891983,1.6866799525290557,1.0,18,50
B_sens_al_score,42,30,1.7398083209991455,0.05819258838891983,1.6767009319047506,1.0,19,50
B_sens_al_score,42,31,1.7398083209991455,0.05819258838891983,1.7248437003042465,1.0,0,50
B_sens_al_score,42,32,1.7398083209991455,0.05819258838891983,1.7143009133389722,1.0,1,50
B_sens_al_score,42,33,1.7398083209991455,0.05819258838891983,1.7263005062737076,1.0,2,50
B_sens_al_score,42,34,1.7398083209991455,0.05819258838891983,1.713378493832582,1.0,3,50
B_sens_al_score,42,35,1.7398083209991455,0.05819258838891983,1.6994428282691698,1.0,4,50
B_sens_al_score,42,36,1.7398083209991455,0.05819258838891983,1.707963313629676,1.0,5,50
B_sens_al_score,42,37,1.7398083209991455,0.05819258838891983,1.7298985867848458,1.0,6,50
B_sens_al_score,42,38,1.7398083209991455,0.05819258838891983,1.7206787083787973,1.0,7,50
B_sens_al_score,42,39,1.7398083209991455,0.05819258838891983,1.6897258435402243,1.0,8,50
B_sens_al_score,42,40,1.7398083209991455,0.05819258838891983,1.677283327955349,1.0,9,50
B_sens_al_score,42,41,1.7398083209991455,0.05819258838891983,1.7087898378845598,1.0,10,50
B_sens_al_score,42,42,1.7398083209991455,0.05819258838891983,1.707144123120734,1.0,11,50
B_sens_al_score,42,43,1.7398083209991455,0.05819258838891983,1.704043056937057,1.0,12,50
B_sens_al_score,42,44,1.7398083209991455,0.05819258838891983,1.6773596580986312,1.0,13,50
B_sens_al_score,42,45,1.7398083209991455,0.05819258838891983,1.692941592014056,1.0,14,50
B_sens_al_score,42,46,1.7398083209991455,0.05819258838891983,1.7208312853546288,1.0,15,50
B_sens_al_score,42,47,1.7398083209991455,0.05819258838891983,1.701950718491057,1.0,16,50
B_sens_al_score,42,48,1.7398083209991455,0.05819258838891983,1.6971003311466535,1.0,17,50
B_sens_al_score,42,49,1.7398083209991455,0.05819258838891983,1.6901159553781053,1.0,18,50
B_sens_al_score,42,50,1.7398083209991455,0.05819258838891983,1.7040654929927819,1.0,19,50
B_sens_al_score,42,51,1.7398083209991455,0.05819258838891983,1.72587257446811,1.0,0,50
B_sens_al_score,42,52,1.7398083209991455,0.05819258838891983,1.7426477533929705,1.0,1,50
B_sens_al_score,42,53,1.7398083209991455,0.05819258838891983,1.742042613767235,1.0,2,50
B_sens_al_score,42,54,1.7398083209991455,0.05819258838891983,1.7374781430524824,1.0,3,50
B_sens_al_score,42,55,1.7398083209991455,0.05819258838891983,1.7318032753553203,1.0,4,50
B_sens_al_score,42,56,1.7398083209991455,0.05819258838891983,1.7284151589723133,1.0,5,50
B_sens_al_score,42,57,1.7398083209991455,0.05819258838891983,1.7006164358847016,1.0,6,50
B_sens_al_score,42,58,1.7398083209991455,0.05819258838891983,1.694788117109644,1.0,7,50
B_sens_al_score,42,59,1.7398083209991455,0.05819258838891983,1.7058248838086374,1.0,8,50
B_sens_al_score,42,60,1.7398083209991455,0.05819258838891983,1.728712053272666,1.0,9,50
B_sens_al_score,42,61,1.7398083209991455,0.05819258838891983,1.7301624907764634,1.0,10,50
B_sens_al_score,42,62,1.7398083209991455,0.05819258838891983,1.7213066023273007,1.0,11,50
B_sens_al_score,42,63,1.7398083209991455,0.05819258838891983,1.6847965220761447,1.0,12,50
B_sens_al_score,42,64,1.7398083209991455,0.05819258838891983,1.7038600924773453,1.0,13,50
B_sens_al_score,42,65,1.7398083209991455,0.05819258838891983,1.6938317213454168,1.0,14,50
B_sens_al_score,42,66,1.7398083209991455,0.05819258838891983,1.7081058494791586,1.0,15,50
B_sens_al_score,42,67,1.7398083209991455,0.05819258838891983,1.696329063028135,1.0,16,50
B_sens_al_score,42,68,1.7398083209991455,0.05819258838891983,1.689419596567114,1.0,17,50
B_sens_al_score,42,69,1.7398083209991455,0.05819258838891983,1.7022960725753853,1.0,18,50
B_sens_al_score,42,70,1.7398083209991455,0.05819258838891983,1.7101763850535818,1.0,19,50
B_sens_al_score,42,71,1.7398083209991455,0.05819258838891983,1.7202928210994415,1.0,0,50
B_sens_al_score,42,72,1.7398083209991455,0.05819258838891983,1.6715216872940932,1.0,1,50
B_sens_al_score,42,73,1.7398083209991455,0.05819258838891983,1.6555773510094836,1.0,2,50
B_sens_al_score,42,74,1.7398083209991455,0.05819258838891983,1.6543827947272598,1.0,3,50
B_sens_al_score,42,75,1.7398083209991455,0.05819258838891983,1.684806792655605,1.0,4,50
B_sens_al_score,42,76,1.7398083209991455,0.05819258838891983,1.6854236139877898,1.0,5,50
B_sens_al_score,42,77,1.7398083209991455,0.05819258838891983,1.6853131107262036,1.0,6,50
B_sens_al_score,42,78,1.7398083209991455,0.05819258838891983,1.6974523491773343,1.0,7,50
B_sens_al_score,42,79,1.7398083209991455,0.05819258838891983,1.7229314188428375,1.0,8,50
B_sens_al_score,42,80,1.7398083209991455,0.05819258838891983,1.7113721329647356,1.0,9,50
B_sens_al_score,42,81,1.7398083209991455,0.05819258838891983,1.6839138394492832,1.0,10,50
B_sens_al_score,42,82,1.7398083209991455,0.05819258838891983,1.6968248141835625,1.0,11,50
B_sens_al_score,42,83,1.7398083209991455,0.05819258838891983,1.7180694635810392,1.0,12,50
B_sens_al_score,42,84,1.7398083209991455,0.05819258838891983,1.702743521921336,1.0,13,50
B_sens_al_score,42,85,1.7360634803771973,0.0678510069847107,1.678690854396658,1.0,0,50
B_sens_al_score,42,86,1.7360634803771973,0.0678510069847107,1.6851969745541682,1.0,1,50
B_sens_al_score,42,87,1.7360634803771973,0.0678510069847107,1.6862165299684848,1.0,2,50
B_sens_al_score,42,88,1.7360634803771973,0.0678510069847107,1.7044296596273227,1.0,3,50
B_sens_al_score,42,89,1.7360634803771973,0.0678510069847107,1.7103181787165693,1.0,4,50
B_sens_al_score,42,90,1.7360634803771973,0.0678510069847107,1.6818125893590496,1.0,5,50
B_sens_al_score,42,91,1.7360634803771973,0.0678510069847107,1.6834195643702514,1.0,6,50
B_sens_al_score,42,92,1.7360634803771973,0.0678510069847107,1.682509613014482,1.0,7,50
B_sens_al_score,42,93,1.7360634803771973,0.0678510069847107,1.6893149720016347,1.0,8,50
B_sens_al_score,42,94,1.7360634803771973,0.0678510069847107,1.647247590084281,1.0,9,50
B_sens_al_score,42,95,1.7360634803771973,0.0678510069847107,1.6542142109964648,1.0,10,50
B_sens_al_score,42,96,1.7360634803771973,0.0678510069847107,1.65687875236255,1.0,11,50
B_sens_al_score,42,97,1.7360634803771973,0.0678510069847107,1.677766190194813,1.0,12,50
B_sens_al_score,42,98,1.7360634803771973,0.0678510069847107,1.6819747604517603,1.0,13,50
B_sens_al_score,42,99,1.7360634803771973,0.0678510069847107,1.6817203310301243,1.0,14,50
B_sens_al_score,42,100,1.7360634803771973,0.0678510069847107,1.6497669074818315,1.0,15,50
B_sens_al_score,42,101,1.7360634803771973,0.0678510069847107,1.6469687705544578,1.0,16,50
B_sens_al_score,42,102,1.7360634803771973,0.0678510069847107,1.6567779597779702,1.0,17,50
B_sens_al_score,42,103,1.7360634803771973,0.0678510069847107,1.6383870313565496,1.0,18,50
B_sens_al_score,42,104,1.7360634803771973,0.0678510069847107,1.6321653116227184,1.0,19,50
B_sens_al_score,42,105,1.7360634803771973,0.0678510069847107,1.6737588204224365,1.0,0,50
B_sens_al_score,42,106,1.7360634803771973,0.0678510069847107,1.6633225227679735,1.0,1,50
B_sens_al_score,42,107,1.7360634803771973,0.0678510069847107,1.665382981938706,1.0,2,50
B_sens_al_score,42,108,1.7360634803771973,0.0678510069847107,1.663378578320172,1.0,3,50
B_sens_al_score,42,109,1.7360634803771973,0.0678510069847107,1.6548835822441974,1.0,4,50
B_sens_al_score,42,110,1.7360634803771973,0.0678510069847107,1.6377324745899942,1.0,5,50
B_sens_al_score,42,111,1.7360634803771973,0.0678510069847107,1.6389388123138928,1.0,6,50
B_sens_al_score,42,112,1.7360634803771973,0.0678510069847107,1.6485561814890322,1.0,7,50
B_sens_al_score,42,113,1.7360634803771973,0.0678510069847107,1.6275688076369283,1.0,8,50
B_sens_al_score,42,114,1.7360634803771973,0.0678510069847107,1.6172765681702148,1.0,9,50
B_sens_al_score,42,115,1.7360634803771973,0.0678510069847107,1.6278971359233054,1.0,10,50
B_sens_al_score,42,116,1.7360634803771973,0.0678510069847107,1.6398632145533938,1.0,11,50
B_sens_al_score,42,117,1.7360634803771973,0.0678510069847107,1.6608070821980903,1.0,12,50
B_sens_al_score,42,118,1.7360634803771973,0.0678510069847107,1.6733333732746634,1.0,13,50
B_sens_al_score,42,119,1.7360634803771973,0.0678510069847107,1.6760817872312825,1.0,14,50
B_sens_al_score,42,120,1.7360634803771973,0.0678510069847107,1.6740443476951836,1.0,15,50
B_sens_al_score,42,121,1.7360634803771973,0.0678510069847107,1.6828405579160557,1.0,16,50
B_sens_al_score,42,122,1.7360634803771973,0.0678510069847107,1.706639344596375,1.0,17,50
B_sens_al_score,42,123,1.7360634803771973,0.0678510069847107,1.7140083169190174,1.0,18,50
B_sens_al_score,42,124,1.7360634803771973,0.0678510069847107,1.6932212326372664,1.0,19,50
B_sens_al_score,42,125,1.7360634803771973,0.0678510069847107,1.7004189197861819,1.0,0,50
B_sens_al_score,42,126,1.7360634803771973,0.0678510069847107,1.7017716870935318,1.0,1,50
B_sens_al_score,42,127,1.7360634803771973,0.0678510069847107,1.7085665928994576,1.0,2,50
B_sens_al_score,42,128,1.7360634803771973,0.0678510069847107,1.7042774903917373,1.0,3,50
B_sens_al_score,42,129,1.7360634803771973,0.0678510069847107,1.6755032144150943,1.0,4,50
B_sens_al_score,42,130,1.7360634803771973,0.0678510069847107,1.6606220142102486,1.0,5,50
B_sens_al_score,42,131,1.7360634803771973,0.0678510069847107,1.6653438209872673,1.0,6,50
B_sens_al_score,42,132,1.7360634803771973,0.0678510069847107,1.6689823463268463,1.0,7,50
B_sens_al_score,42,133,1.7360634803771973,0.0678510069847107,1.6545052993791647,1.0,8,50
B_sens_al_score,42,134,1.7360634803771973,0.0678510069847107,1.645881773288422,1.0,9,50
B_sens_al_score,42,135,1.7360634803771973,0.0678510069847107,1.6218838693125763,1.0,10,50
B_sens_al_score,42,136,1.7360634803771973,0.0678510069847107,1.619192887367633,1.0,11,50
B_sens_al_score,42,137,1.7360634803771973,0.0678510069847107,1.6154295696891912,1.0,12,50
B_sens_al_score,42,138,1.7360634803771973,0.0678510069847107,1.6164259391960156,1.0,13,50
B_sens_al_score,42,139,1.7360634803771973,0.0678510069847107,1.6297503527501795,1.0,14,50
B_sens_al_score,42,140,1.7360634803771973,0.0678510069847107,1.640799355325187,1.0,15,50
B_sens_al_score,42,141,1.7360634803771973,0.0678510069847107,1.6569145819827429,1.0,16,50
B_sens_al_score,42,142,1.7360634803771973,0.0678510069847107,1.6561778664896007,1.0,17,50
B_sens_al_score,42,143,1.7360634803771973,0.0678510069847107,1.666429206283788,1.0,18,50
B_sens_al_score,42,144,1.7360634803771973,0.0678510069847107,1.6318127838177703,1.0,19,50
B_sens_al_score,42,145,1.7360634803771973,0.0678510069847107,1.684271279158542,1.0,0,50
B_sens_al_score,42,146,1.7360634803771973,0.0678510069847107,1.683825676850121,1.0,1,50
B_sens_al_score,42,147,1.7360634803771973,0.0678510069847107,1.676792651027886,1.0,2,50
B_sens_al_score,42,148,1.7360634803771973,0.0678510069847107,1.6651816642727786,1.0,3,50
B_sens_al_score,42,149,1.7360634803771973,0.0678510069847107,1.6490906637374874,1.0,4,50
B_sens_al_score,42,150,1.7360634803771973,0.0678510069847107,1.6371787912796125,1.0,5,50
B_sens_al_score,42,151,1.7360634803771973,0.0678510069847107,1.6264968068522867,1.0,6,50
B_sens_al_score,42,152,1.7360634803771973,0.0678510069847107,1.6312060387399625,1.0,7,50
B_sens_al_score,42,153,1.7360634803771973,0.0678510069847107,1.6135291899175073,1.0,8,50
B_sens_al_score,42,154,1.7360634803771973,0.0678510069847107,1.6177508061503985,1.0,9,50
B_sens_al_score,42,155,1.7360634803771973,0.0678510069847107,1.6082157442422154,1.0,10,50
B_sens_al_score,42,156,1.7360634803771973,0.0678510069847107,1.5971201955916046,1.0,11,50
B_sens_al_score,42,157,1.7360634803771973,0.0678510069847107,1.6207743863780708,1.0,12,50
B_sens_al_score,42,158,1.7360634803771973,0.0678510069847107,1.616539215677771,1.0,13,50
B_sens_al_score,42,159,1.7360634803771973,0.0678510069847107,1.6294480801123723,1.0,14,50
B_sens_al_score,42,160,1.7360634803771973,0.0678510069847107,1.6303274330995539,1.0,15,50
B_sens_al_score,42,161,1.7360634803771973,0.0678510069847107,1.630913819858202,1.0,16,50
B_sens_al_score,42,162,1.7360634803771973,0.0678510069847107,1.647370197747218,1.0,17,50
B_sens_al_score,42,163,1.7360634803771973,0.0678510069847107,1.634472437784949,1.0,18,50
B_sens_al_score,42,164,1.7360634803771973,0.0678510069847107,1.6406255806590533,1.0,19,50
B_sens_al_score,42,165,1.7360634803771973,0.0678510069847107,1.6709691652205334,1.0,0,50
B_sens_al_score,42,166,1.7360634803771973,0.0678510069847107,1.6858359030736565,1.0,1,50
B_sens_al_score,42,167,1.7360634803771973,0.0678510069847107,1.6564703462973638,1.0,2,50
B_sens_al_score,42,168,1.7360634803771973,0.0678510069847107,1.625554990841447,1.0,3,50
B_sens_al_score,42,169,1.7360634803771973,0.0678510069847107,1.6138299731608776,1.0,4,50
B_sens_al_score,42,170,1.7360634803771973,0.0678510069847107,1.5901816301513907,1.0,5,50
B_sens_al_score,42,171,1.7360634803771973,0.0678510069847107,1.6270107166145924,1.0,6,50
B_sens_al_score,42,172,1.7360634803771973,0.0678510069847107,1.6400688094417866,1.0,7,50
B_sens_al_score,42,173,1.7360634803771973,0.0678510069847107,1.6530686789250657,1.0,8,50
B_sens_al_score,42,174,1.7360634803771973,0.0678510069847107,1.6692418458759428,1.0,9,50
B_sens_al_score,42,175,1.7360634803771973,0.0678510069847107,1.6894735396836937,1.0,10,50
B_sens_al_score,42,176,1.7360634803771973,0.0678510069847107,1.6922006532980058,1.0,11,50
B_sens_al_score,42,177,1.7360634803771973,0.0678510069847107,1.6860416608292625,1.0,12,50
B_sens_al_score,42,178,1.7360634803771973,0.0678510069847107,1.657893502488402,1.0,13,50
B_sens_al_score,42,179,1.7360634803771973,0.0678510069847107,1.6237627073232672,1.0,14,50
B_sens_al_score,42,180,1.7360634803771973,0.0678510069847107,1.6314420553960722,1.0,15,50
B_sens_al_score,42,181,1.7360634803771973,0.0678510069847107,1.6367126412685369,1.0,16,50
B_sens_al_score,42,182,1.7360634803771973,0.0678510069847107,1.6285940595787227,1.0,17,50
B_sens_al_score,42,183,1.7360634803771973,0.0678510069847107,1.6218080738634548,1.0,18,50
B_sens_al_score,42,184,1.7360634803771973,0.0678510069847107,1.6311149956403586,1.0,19,50
B_sens_al_score,42,185,1.7360634803771973,0.0678510069847107,1.6762764395280623,1.0,0,50
B_sens_al_score,42,186,1.7360634803771973,0.0678510069847107,1.671404345285904,1.0,1,50
B_sens_al_score,42,187,1.7360634803771973,0.0678510069847107,1.662808795109416,1.0,2,50
B_sens_al_score,42,188,1.7360634803771973,0.0678510069847107,1.6573953247366626,1.0,3,50
B_sens_al_score,42,189,1.7360634803771973,0.0678510069847107,1.6466130272679498,1.0,4,50
B_sens_al_score,42,190,1.7360634803771973,0.0678510069847107,1.6344015300251509,1.0,5,50
B_sens_al_score,42,191,1.7360634803771973,0.0678510069847107,1.647225770141858,1.0,6,50
B_sens_al_score,42,192,1.7360634803771973,0.0678510069847107,1.6681109817765605,1.0,7,50
B_sens_al_score,42,193,1.7360634803771973,0.0678510069847107,1.6509465763095776,1.0,8,50
B_sens_al_score,42,194,1.7360634803771973,0.0678510069847107,1.638626619031181,1.0,9,50
B_sens_al_score,42,195,1.7360634803771973,0.0678510069847107,1.6112400395469983,1.0,10,50
B_sens_al_score,42,196,1.7360634803771973,0.0678510069847107,1.623945799509336,1.0,11,50
B_sens_al_score,42,197,1.7360634803771973,0.0678510069847107,1.6227223123084598,1.0,12,50
B_sens_al_score,42,198,1.7360634803771973,0.0678510069847107,1.6273096061699859,1.0,13,50
B_sens_al_score,42,199,1.7360634803771973,0.0678510069847107,1.6295250929118856,1.0,14,50
B_sens_al_score,42,200,1.7360634803771973,0.0678510069847107,1.6421476382250586,1.0,15,50
B_sens_al_score,42,201,1.7360634803771973,0.0678510069847107,1.6262943860240482,1.0,16,50
B_sens_al_score,42,202,1.7360634803771973,0.0678510069847107,1.6336151482281724,1.0,17,50
B_sens_al_score,42,203,1.7360634803771973,0.0678510069847107,1.632348935765154,1.0,18,50
B_sens_al_score,42,204,1.7360634803771973,0.0678510069847107,1.6500485999544847,1.0,19,50
B_sens_al_score,42,205,1.7360634803771973,0.0678510069847107,1.632101435808445,1.0,0,50
B_sens_al_score,42,206,1.7360634803771973,0.0678510069847107,1.61900003516932,1.0,1,50
B_sens_al_score,42,207,1.7360634803771973,0.0678510069847107,1.5942066580898013,1.0,2,50
B_sens_al_score,42,208,1.7360634803771973,0.0678510069847107,1.5840590512807498,1.0,3,50
B_sens_al_score,42,209,1.7360634803771973,0.0678510069847107,1.5877252634702532,1.0,4,50
B_sens_al_score,42,210,1.7360634803771973,0.0678510069847107,1.581630185494975,1.0,5,50
B_sens_al_score,42,211,1.7360634803771973,0.0678510069847107,1.5687584698031865,1.0,6,50
B_sens_al_score,42,212,1.7360634803771973,0.0678510069847107,1.5670542212226757,1.0,7,50
B_sens_al_score,42,213,1.7360634803771973,0.0678510069847107,1.5685794545452874,1.0,8,50
B_sens_al_score,42,214,1.7360634803771973,0.0678510069847107,1.5455361131040615,1.0,9,50
B_sens_al_score,42,215,1.7360634803771973,0.0678510069847107,1.567417639305745,1.0,10,50
B_sens_al_score,42,216,1.7360634803771973,0.0678510069847107,1.5819847855662774,1.0,11,50
B_sens_al_score,42,217,1.7360634803771973,0.0678510069847107,1.5639835570015195,1.0,12,50
B_sens_al_score,42,218,1.7360634803771973,0.0678510069847107,1.5496264284907815,1.0,13,50
B_sens_al_score,42,219,1.7360634803771973,0.0678510069847107,1.5440211177622978,1.0,14,50
B_sens_al_score,42,220,1.7360634803771973,0.0678510069847107,1.54139244236668,1.0,15,50
B_sens_al_score,42,221,1.7360634803771973,0.0678510069847107,1.540209790656156,1.0,16,50
B_sens_al_score,42,222,1.7360634803771973,0.0678510069847107,1.544573167846229,1.0,17,50
B_sens_al_score,42,223,1.7360634803771973,0.0678510069847107,1.5158385692484615,1.0,18,50
B_sens_al_score,42,224,1.7360634803771973,0.0678510069847107,1.5293284256829582,1.0,19,50
B_sens_al_score,42,225,1.7360634803771973,0.0678510069847107,1.59014541956428,1.0,0,50
B_sens_al_score,42,226,1.7360634803771973,0.0678510069847107,1.5853465390729957,1.0,1,50
B_sens_al_score,42,227,1.7360634803771973,0.0678510069847107,1.569793468408331,1.0,2,50
B_sens_al_score,42,228,1.7360634803771973,0.0678510069847107,1.5698407758628212,1.0,3,50
B_sens_al_score,42,229,1.7360634803771973,0.0678510069847107,1.5672211736809223,1.0,4,50
B_sens_al_score,42,230,1.7360634803771973,0.0678510069847107,1.5632046648174327,1.0,5,50
B_sens_al_score,42,231,1.7360634803771973,0.0678510069847107,1.5795283026218188,1.0,6,50
B_sens_al_score,42,232,1.7360634803771973,0.0678510069847107,1.555320208577801,1.0,7,50
B_sens_al_score,42,233,1.7360634803771973,0.0678510069847107,1.5761890247301846,1.0,8,50
B_sens_al_score,42,234,1.7360634803771973,0.0678510069847107,1.5745818871479826,1.0,9,50
B_sens_al_score,42,235,1.7360634803771973,0.0678510069847107,1.5595056594095438,1.0,10,50
B_sens_al_score,42,236,1.7360634803771973,0.0678510069847107,1.5505395644346727,1.0,11,50
B_sens_al_score,42,237,1.7360634803771973,0.0678510069847107,1.5504293502980397,1.0,12,50
B_sens_al_score,42,238,1.7360634803771973,0.0678510069847107,1.531165334939487,1.0,13,50
B_sens_al_score,42,239,1.7360634803771973,0.0678510069847107,1.529472217141619,1.0,14,50
B_sens_al_score,42,240,1.7360634803771973,0.0678510069847107,1.5213175459266954,1.0,15,50
B_sens_al_score,42,241,1.7360634803771973,0.0678510069847107,1.494617980356968,1.0,16,50
B_sens_al_score,42,242,1.7360634803771973,0.0678510069847107,1.5014623979862998,1.0,17,50
B_sens_al_score,42,243,1.7360634803771973,0.0678510069847107,1.4988218188440336,1.0,18,50
B_sens_al_score,42,244,1.7360634803771973,0.0678510069847107,1.4895765629164075,1.0,19,50
B_sens_al_score,42,245,1.7360634803771973,0.0678510069847107,1.5078748340294732,1.0,0,50
B_sens_al_score,42,246,1.7360634803771973,0.0678510069847107,1.4990353766433937,1.0,1,50
B_sens_al_score,42,247,1.7360634803771973,0.0678510069847107,1.4562412620879126,1.0,2,50
B_sens_al_score,42,248,1.7360634803771973,0.0678510069847107,1.4542594441740175,1.0,3,50
B_sens_al_score,42,249,1.7360634803771973,0.0678510069847107,1.4406249062503425,1.0,4,50
B_sens_al_score,42,250,1.7360634803771973,0.0678510069847107,1.4557749249483332,1.0,5,50
B_sens_al_score,137,1,1.903954029083252,0.051165539771318436,1.7336269555286585,1.0,1,24
B_sens_al_score,137,2,1.903954029083252,0.051165539771318436,1.726229044711256,1.0,2,46
B_sens_al_score,137,3,1.8302781581878662,0.07012252509593964,1.7088749301760215,1.0,0,50
B_sens_al_score,137,4,1.8302781581878662,0.07012252509593964,1.7200270199475454,1.0,1,50
B_sens_al_score,137,5,1.8302781581878662,0.07012252509593964,1.7023728523910369,1.0,2,50
B_sens_al_score,137,6,1.8302781581878662,0.07012252509593964,1.682077142950736,1.0,3,50
B_sens_al_score,137,7,1.8302781581878662,0.07012252509593964,1.7096674902826967,1.0,4,50
B_sens_al_score,137,8,1.8302781581878662,0.07012252509593964,1.7069379842510988,1.0,5,50
B_sens_al_score,137,9,1.8302781581878662,0.07012252509593964,1.6893224889987335,1.0,6,50
B_sens_al_score,137,10,1.8302781581878662,0.07012252509593964,1.6783422930124696,1.0,7,50
B_sens_al_score,137,11,1.8244541883468628,0.052924592047929764,1.6670832000840818,1.0,0,50
B_sens_al_score,137,12,1.8244541883468628,0.052924592047929764,1.6861356935429719,1.0,1,50
B_sens_al_score,137,13,1.8244541883468628,0.052924592047929764,1.701303060386898,1.0,2,50
B_sens_al_score,137,14,1.8244541883468628,0.052924592047929764,1.7127662891033677,1.0,3,50
B_sens_al_score,137,15,1.8244541883468628,0.052924592047929764,1.6735146944858443,1.0,4,50
B_sens_al_score,137,16,1.8244541883468628,0.052924592047929764,1.6713593992575297,1.0,5,50
B_sens_al_score,137,17,1.8244541883468628,0.052924592047929764,1.681880608253899,1.0,6,50
B_sens_al_score,137,18,1.8244541883468628,0.052924592047929764,1.670741044424405,1.0,7,50
B_sens_al_score,137,19,1.8244541883468628,0.052924592047929764,1.6614433364300596,1.0,8,50
B_sens_al_score,137,20,1.8244541883468628,0.052924592047929764,1.700980243075596,1.0,9,50
B_sens_al_score,137,21,1.8244541883468628,0.052924592047929764,1.7107888092598673,1.0,10,50
B_sens_al_score,137,22,1.8244541883468628,0.052924592047929764,1.7135338573227803,1.0,11,50
B_sens_al_score,137,23,1.8244541883468628,0.052924592047929764,1.7190497017179198,1.0,12,50
B_sens_al_score,137,24,1.8244541883468628,0.052924592047929764,1.7064520177363403,1.0,13,50
B_sens_al_score,137,25,1.8244541883468628,0.052924592047929764,1.7259402271804807,1.0,14,50
B_sens_al_score,137,26,1.8244541883468628,0.052924592047929764,1.7251841896276707,1.0,15,50
B_sens_al_score,137,27,1.8244541883468628,0.052924592047929764,1.7131103101804686,1.0,16,50
B_sens_al_score,137,28,1.8244541883468628,0.052924592047929764,1.6974898180011155,1.0,17,50
