seed,gen,ppf_pred,sigma,h_sens_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
1023,1,4.150968551635742,0.1381130218505859,1.727950983351282,31.05089569091797,0.9557818174362184,1,5,5,3,1,8,4,5,1,3,1,1,1,1,3,4,6,3,1,5,4,1,1,2,7,3,5,1,1,3,1
42,1,2.664351224899292,0.081774316728115,1.7290576565932338,35.97660827636719,0.9491989612579346,4,9,1,1,4,1,1,8,4,1,1,4,1,1,3,5,2,9,1,3,2,6,3,1,3,5,3,3,6,4,7
42,1,2.910278558731079,0.1086232140660286,1.7290576565932338,30.76449012756348,0.948634147644043,1,1,1,1,7,5,9,3,5,4,6,1,4,3,1,3,3,1,3,5,1,1,1,6,3,5,1,5,1,4,1
42,2,1.9596813917160036,0.085880771279335,1.7120449019615265,33.98725509643555,0.940488338470459,1,3,1,3,1,4,1,7,4,1,7,9,4,6,6,1,8,4,1,1,1,3,1,1,2,5,8,1,4,5,1
137,1,3.933910608291626,0.117042601108551,1.7403988783445918,31.29108619689941,0.9336472749710084,1,6,1,4,1,1,1,9,1,5,1,8,2,1,5,6,4,5,3,5,3,1,4,1,1,5,1,1,1,3,1
88,1,4.3063130378723145,0.1289342939853668,1.7247864634711405,29.525693893432617,0.931547462940216,5,6,8,2,3,4,1,5,1,1,5,1,1,6,1,5,3,1,1,1,1,4,1,1,3,1,1,1,1,1,5
137,2,2.796840190887451,0.081023208796978,1.718798034992829,37.489234924316406,0.9308485984802246,3,5,6,6,8,1,5,1,3,3,7,5,3,5,1,1,8,5,3,4,3,1,1,1,4,6,4,1,8,6,8
2718,2,3.1649532318115234,0.1042622104287147,1.7459416259603515,34.9881477355957,0.9277572631835938,5,3,1,6,3,1,4,4,5,3,1,1,1,9,1,6,1,3,1,5,7,6,1,3,9,3,1,5,2,1,8
137,1,2.774643898010254,0.0836876854300499,1.7403988783445918,37.078067779541016,0.9226233959197998,1,4,5,3,1,8,1,3,5,3,7,3,7,7,4,6,3,4,4,2,1,1,6,1,1,3,1,4,1,4,9
271,2,3.1729114055633545,0.1234653070569038,1.7224204213974024,31.70217704772949,0.9203275442123412,1,5,1,9,3,7,6,6,3,1,1,3,5,4,9,1,1,1,1,5,5,4,1,5,1,1,1,1,5,3,7
42,2,2.3374669551849365,0.089941382408142,1.7120449019615265,32.805999755859375,0.9198417067527772,1,1,4,1,1,3,1,5,8,1,4,3,1,3,5,5,1,5,3,6,6,1,1,4,3,8,3,7,1,1,9
271,1,2.60070276260376,0.0849505066871643,1.7344811528682678,36.79460525512695,0.9130482077598572,7,3,4,3,5,5,5,5,6,4,4,7,3,7,4,1,5,3,2,1,1,5,5,4,4,1,1,4,1,1,8
271,3,2.139861822128296,0.0842977315187454,1.714904612983485,37.09257125854492,0.9119439721107484,3,9,4,4,3,3,3,9,1,4,1,1,4,4,5,5,3,8,1,4,5,4,8,3,4,5,6,4,4,1,3
2718,2,3.907076835632324,0.1129707843065261,1.7459416259603515,33.32835006713867,0.8984878063201904,1,5,1,5,7,5,4,1,7,1,8,4,1,1,4,8,1,5,1,6,9,4,1,1,5,1,3,1,1,5,4
509,1,2.249466180801392,0.0864761769771575,1.7331331101210403,36.31329727172852,0.8954710960388184,1,7,6,4,1,4,1,1,6,3,4,1,1,4,8,9,4,5,3,5,1,5,1,1,3,5,4,6,1,2,4
1023,1,3.243077039718628,0.118201270699501,1.727950983351282,33.49604797363281,0.892612636089325,5,6,3,1,1,1,2,1,1,1,3,1,5,5,5,6,4,1,4,1,1,3,4,3,3,4,3,6,9,5,4
1023,3,2.5651626586914062,0.0912039279937744,1.7068526471749117,36.799072265625,0.8904879689216614,8,1,1,4,4,6,4,4,5,3,5,2,1,1,1,7,4,3,3,4,9,8,5,1,3,6,4,5,3,5,1
7,1,3.633512496948242,0.0950419902801513,1.7442575164428895,34.95283508300781,0.8894716501235962,6,5,1,2,5,1,1,5,9,1,1,3,8,7,4,4,1,7,5,4,3,4,1,1,5,1,3,1,4,1,7
42,2,2.9026150703430176,0.0704380944371223,1.7120449019615265,37.7098388671875,0.8894379138946533,1,2,7,4,8,1,1,1,1,9,5,1,7,1,5,5,1,6,6,5,2,1,5,1,3,6,4,3,3,4,5
7,1,2.564604997634888,0.0731141269207,1.7442575164428895,38.29022979736328,0.8885012269020081,1,4,5,5,5,1,4,9,7,4,1,1,3,8,1,6,3,1,8,5,9,4,2,1,6,2,1,4,3,5,1
137,1,2.158021211624145,0.0837589800357818,1.7403988783445918,36.85689926147461,0.8866189122200012,1,4,1,3,1,1,1,4,5,7,9,1,1,1,6,5,4,1,5,6,9,1,8,3,6,1,5,9,6,3,3
1618,1,3.88657283782959,0.106868490576744,1.755330173318954,32.75764083862305,0.8854259252548218,1,1,3,6,9,4,1,4,5,1,4,4,6,9,1,6,1,1,2,4,5,1,3,3,1,1,4,3,5,1,1
42,2,2.311589479446411,0.0747717544436454,1.7120449019615265,36.48577499389648,0.8735673427581787,4,1,3,8,5,9,1,3,1,3,3,8,4,3,4,5,1,9,3,5,4,6,5,1,6,4,4,5,1,4,2
1023,2,3.541518211364746,0.1174713373184204,1.733478032423755,34.80564880371094,0.8678287863731384,6,5,5,4,8,3,1,1,4,4,5,9,1,1,4,5,1,3,1,4,8,1,1,2,5,1,1,2,5,3,4
2718,1,2.688839197158813,0.0893637835979461,1.729824327874098,36.19411849975586,0.8592037558555603,2,1,3,3,5,5,1,2,7,4,2,5,1,1,1,4,1,4,1,1,1,8,4,9,4,1,5,6,3,1,2
271,1,4.0462846755981445,0.1149645149707794,1.7344811528682678,32.51874923706055,0.8482438325881958,4,5,5,4,4,1,4,1,1,6,1,3,5,7,1,3,1,1,1,6,6,4,1,5,4,4,3,1,7,4,1
88,1,3.5092639923095703,0.0986508503556251,1.7247864634711405,34.09454345703125,0.8447312712669373,1,1,2,5,9,3,1,1,3,5,1,1,2,4,1,1,4,4,1,4,6,1,4,5,1,6,1,8,5,7,6
271,1,2.815335988998413,0.0906925871968269,1.7344811528682678,35.676353454589844,0.8433573246002197,9,1,4,1,4,3,1,4,5,6,6,6,2,1,9,3,5,1,4,1,1,4,1,7,5,9,1,4,3,1,3
271,1,2.8347625732421875,0.0832624956965446,1.7344811528682678,36.64636993408203,0.8425132036209106,6,5,7,4,6,4,1,2,4,3,8,1,5,3,6,1,1,1,1,1,1,9,7,4,1,8,4,1,4,4,1
1618,2,2.416399478912353,0.0845161378383636,1.7264585244319757,36.30369567871094,0.8423305749893188,3,1,3,5,9,1,5,1,4,4,4,1,5,5,3,7,1,9,1,5,3,8,4,4,1,2,5,2,1,5,1
314,2,3.604233741760254,0.1200487315654754,1.7437080727008525,31.591920852661133,0.8396199941635132,6,1,6,6,8,2,3,1,1,1,3,4,3,1,9,1,3,4,1,1,5,4,1,1,1,3,1,1,7,4,5
1618,1,3.3191285133361816,0.0942984819412231,1.755330173318954,34.70854949951172,0.8376350998878479,1,6,8,1,1,5,3,1,5,4,3,1,5,4,7,1,1,5,4,1,5,6,1,1,1,9,1,7,2,4,3
88,1,2.9914870262146,0.1016833037137985,1.7247864634711405,33.5396728515625,0.8349101543426514,1,1,6,4,6,5,1,1,2,4,8,1,1,1,5,5,1,1,1,8,3,4,1,1,1,2,7,4,4,5,5
88,2,3.1730380058288574,0.07968670129776,1.7248557305898056,37.97875595092773,0.8302990794181824,7,1,6,1,2,1,1,6,3,2,5,6,4,5,4,5,4,1,5,4,1,3,4,1,6,8,5,3,5,9,1
7,3,3.318681001663208,0.0969646871089935,1.744870728687029,35.28170394897461,0.8242294788360596,3,3,4,1,1,4,2,5,5,5,5,6,5,1,9,5,1,3,4,3,7,1,1,1,1,8,5,4,8,1,4
88,2,2.3182191848754883,0.0972182154655456,1.7248557305898056,34.85846328735352,0.8235164880752563,4,1,7,5,4,4,5,5,1,3,1,6,4,3,2,1,1,1,3,5,5,6,3,3,1,1,8,7,4,1,1
137,1,2.625551462173462,0.0798003301024437,1.7403988783445918,37.14915084838867,0.817229151725769,3,6,4,6,4,4,5,1,3,5,1,2,5,1,5,4,9,3,3,6,6,5,8,1,1,1,1,3,8,1,1
7,1,2.202258348464966,0.0885190144181251,1.7442575164428895,35.575965881347656,0.8166049122810364,1,9,1,4,2,4,1,5,6,1,4,4,4,3,2,8,4,1,1,3,6,3,6,1,1,1,4,3,1,4,3
1023,1,2.2340683937072754,0.0945788323879242,1.727950983351282,36.381717681884766,0.8153625130653381,4,8,3,1,1,1,4,2,5,9,4,3,3,4,4,5,4,5,5,4,1,1,3,3,1,5,1,6,9,1,1
88,3,3.2859678268432617,0.1034935712814331,1.698766893997639,33.303951263427734,0.81031733751297,4,2,3,8,2,5,3,3,1,5,4,1,1,1,6,4,1,5,3,1,4,1,3,4,1,5,1,1,1,5,6
7,2,3.910703659057617,0.0999549254775047,1.7187458598812662,32.64534378051758,0.809386134147644,4,1,5,4,3,3,4,1,5,1,5,4,4,5,1,8,1,6,5,1,5,7,4,1,3,5,1,1,7,3,1
88,2,3.37640380859375,0.1095643267035484,1.7248557305898056,32.54839324951172,0.7999438047409058,1,1,6,6,6,6,1,1,2,4,8,1,1,5,5,5,1,1,1,4,1,4,1,1,1,5,7,4,1,5,5
1023,1,3.3268768787384038,0.0889892280101776,1.727950983351282,37.02893829345703,0.7916591763496399,4,5,6,8,9,1,1,7,1,1,6,1,1,5,5,3,1,9,5,3,4,2,3,3,4,4,1,2,4,5,1
314,2,3.1064703464508057,0.0957448035478591,1.7437080727008525,35.2596549987793,0.7906333208084106,1,3,1,1,6,4,6,3,5,6,1,5,1,6,4,3,9,4,1,1,1,4,4,7,2,5,5,5,4,4,1
42,2,2.1923587322235107,0.091233879327774,1.7120449019615265,31.68696594238281,0.7882007360458374,8,1,4,1,4,1,6,3,1,1,4,3,1,1,3,1,4,2,4,4,1,1,7,9,4,8,5,1,1,1,5
1023,1,2.2985103130340576,0.1071002855896949,1.727950983351282,34.394508361816406,0.78657466173172,3,1,4,3,4,1,4,5,2,9,1,4,1,5,3,1,1,4,9,1,3,5,3,1,4,7,1,4,5,6,1
88,2,2.162851572036743,0.0681918188929557,1.7248557305898056,39.73245620727539,0.7860095500946045,1,4,9,9,4,1,1,5,5,9,7,2,5,5,4,6,1,7,1,1,1,3,4,3,5,4,7,4,3,1,8
1023,1,3.8520357608795166,0.1211961209774017,1.727950983351282,32.33778381347656,0.7816501259803772,5,1,6,8,1,7,4,3,5,1,4,5,1,1,6,4,1,1,5,1,3,1,3,2,1,9,1,5,4,1,1
1023,2,3.5439841747283936,0.1004424467682838,1.733478032423755,36.08061981201172,0.7804778218269348,9,5,1,1,8,1,4,3,2,9,1,5,9,6,4,4,7,3,3,1,1,1,4,1,4,1,1,5,3,1,1
509,2,4.55854606628418,0.1007973998785018,1.7180390384032482,32.00745391845703,0.7799619436264038,4,5,1,1,4,5,4,1,5,1,4,3,7,5,1,3,1,8,4,5,5,1,6,1,3,4,1,4,6,1,1
314,3,3.6021158695220947,0.0949826687574386,1.7301316381340597,33.7368049621582,0.7763009071350098,1,1,9,1,1,3,8,9,5,1,1,3,3,5,9,7,3,4,5,1,5,4,1,4,3,5,1,1,5,1,6
1023,2,4.265738010406494,0.1521838903427124,1.733478032423755,30.61593246459961,0.7728549838066101,1,5,5,3,6,9,4,5,1,3,1,1,1,1,1,4,2,1,1,4,1,1,1,2,7,4,5,1,1,3,1
2718,3,2.4062817096710205,0.1011098697781562,1.7217620706494792,34.93555450439453,0.7711959481239319,5,3,9,6,4,3,1,1,1,3,1,1,1,1,1,6,9,4,1,3,6,1,4,7,6,5,4,2,1,5,1
137,2,3.86105227470398,0.1051634922623634,1.718798034992829,31.656707763671875,0.7674228549003601,1,5,3,4,1,5,1,3,1,1,1,1,6,8,2,6,4,1,4,5,1,1,1,6,4,5,1,7,1,3,1
509,1,3.893005609512329,0.1020933836698532,1.7331331101210403,33.39175796508789,0.7607387900352478,1,5,5,8,1,5,1,6,3,1,5,1,6,1,1,6,3,4,7,4,1,3,5,5,6,4,4,1,1,1,3
7,2,2.2188820838928223,0.0785023272037506,1.7187458598812662,36.890411376953125,0.7595514059066772,3,1,1,7,1,3,4,1,1,9,6,4,1,3,8,4,1,4,4,4,2,2,1,4,5,8,3,6,8,1,3
1618,1,3.192842721939087,0.0901259332895279,1.755330173318954,34.98310089111328,0.7554370164871216,8,6,1,6,7,4,1,5,9,1,3,1,3,4,4,6,3,1,4,4,2,1,1,4,1,4,3,3,1,1,1
1618,3,3.048237562179565,0.0949150323867797,1.7264439011911636,32.95073699951172,0.7491850852966309,5,8,1,1,1,5,6,1,5,1,4,1,1,5,1,3,1,3,1,4,9,7,5,2,4,1,1,4,3,1,4
42,2,2.5591418743133545,0.0925164446234703,1.7120449019615265,31.10126495361328,0.7458951473236084,1,1,4,1,3,1,1,3,6,1,1,6,4,3,5,1,1,2,2,4,5,1,4,5,1,1,5,7,4,1,1
137,3,2.3971643447875977,0.0737000480294227,1.7109951410614923,38.32945251464844,0.7419331669807434,3,6,4,3,4,9,1,5,1,5,1,1,1,7,1,4,9,5,5,6,4,2,3,5,1,4,4,8,8,4,3
509,1,3.313746452331543,0.0807714611291885,1.7331331101210403,36.26786804199219,0.7339285612106323,5,9,3,4,6,4,4,1,2,6,9,1,3,1,1,5,5,9,1,3,1,3,3,1,4,4,1,4,1,1,1
42,1,2.06645941734314,0.0661677196621894,1.7290576565932338,37.88614273071289,0.7327669262886047,5,4,1,1,4,5,3,5,9,1,1,5,4,1,3,4,2,7,9,1,4,4,4,5,5,7,3,8,6,6,3
271,3,2.837027311325073,0.0825909599661827,1.714904612983485,36.37614822387695,0.7289226055145264,6,3,5,9,4,3,6,9,6,4,1,4,5,3,5,1,4,1,4,6,7,1,4,1,4,4,1,1,1,8,2
2718,1,2.3028135299682617,0.0979715809226036,1.729824327874098,34.40127182006836,0.7178202867507935,1,6,1,4,1,1,1,4,9,3,1,1,4,6,5,3,1,9,4,8,6,5,4,1,6,5,4,1,1,1,8
1023,1,2.2927377223968506,0.0743845179677009,1.727950983351282,38.64052581787109,0.7176124453544617,1,5,2,5,1,2,1,3,3,9,9,1,2,3,7,4,1,5,5,5,5,4,5,6,1,3,1,4,1,6,1
2718,3,3.38873291015625,0.1185795217752456,1.7217620706494792,31.61355209350586,0.7171698808670044,1,5,1,4,1,1,4,1,7,1,8,4,1,1,4,8,1,5,1,5,1,4,1,1,5,7,3,1,6,5,4
1023,1,2.2136452198028564,0.082837201654911,1.727950983351282,37.33959579467773,0.7043581008911133,4,8,8,7,1,5,9,1,4,3,3,1,6,4,5,6,9,5,5,4,4,1,1,1,1,1,4,1,3,2,1
7,1,2.380385160446167,0.1015210598707199,1.7442575164428895,33.01008987426758,0.701933741569519,1,1,5,3,1,5,7,6,3,1,3,1,1,1,1,1,1,4,6,1,5,8,5,4,1,3,9,7,5,3,4
137,2,3.817482948303223,0.099037304520607,1.718798034992829,32.42805862426758,0.6990293860435486,1,1,1,5,4,1,1,3,5,5,8,1,7,1,1,1,5,5,1,3,3,4,3,1,8,1,5,5,4,2,4
1618,1,4.154143810272217,0.0947979539632797,1.755330173318954,33.808921813964844,0.6933473944664001,5,5,4,1,5,1,4,3,1,4,6,1,6,4,1,6,1,4,1,5,3,9,3,6,1,1,7,1,5,1,4
1618,1,2.441861629486084,0.0891498252749443,1.755330173318954,34.76576232910156,0.6861400604248047,1,4,1,9,3,5,1,3,2,1,4,1,5,4,3,5,7,4,4,4,5,1,3,1,8,4,6,1,3,6,1
88,2,2.3665266036987305,0.0939662531018257,1.7248557305898056,34.5709342956543,0.6802698373794556,1,4,6,3,1,6,2,1,1,5,7,3,1,7,1,1,1,5,6,5,4,5,4,5,6,9,4,1,3,1,1
137,1,3.2110490798950195,0.0891175866127014,1.7403988783445918,34.713706970214844,0.6790034770965576,4,5,1,1,1,1,3,1,3,3,6,3,4,7,5,5,8,4,4,4,4,5,3,1,4,4,6,1,1,9,1
314,2,2.0794639587402344,0.0862977802753448,1.7437080727008525,36.07928466796875,0.6788894534111023,3,3,1,4,3,6,5,1,1,9,1,3,4,1,2,5,8,6,1,1,7,7,4,5,4,5,4,1,1,1,9
2718,2,4.11266040802002,0.1113407239317894,1.7459416259603515,32.1822509765625,0.6782363057136536,5,1,5,8,1,1,5,1,1,5,5,4,1,4,1,4,1,1,6,1,4,1,7,6,1,1,2,5,9,4,1
42,1,2.965794324874878,0.072299376130104,1.7290576565932338,36.34131240844727,0.6640369296073914,1,4,2,1,1,3,1,4,1,1,4,1,1,9,5,2,5,4,9,4,2,3,1,7,3,5,1,9,8,1,9
271,2,2.85367488861084,0.0997853577136993,1.7224204213974024,33.72159576416016,0.6576363444328308,4,6,4,1,5,1,1,1,5,4,1,1,9,1,4,3,1,1,9,1,6,4,7,5,5,1,1,8,1,4,6
88,3,3.310295820236206,0.1049805730581283,1.698766893997639,32.159324645996094,0.656936764717102,4,1,1,3,1,5,6,4,5,3,4,4,5,4,1,5,3,3,3,1,1,5,9,1,1,5,3,1,6,1,6
7,1,2.8708808422088623,0.0915947929024696,1.7442575164428895,34.28687286376953,0.6555546522140503,4,1,1,2,3,4,4,3,6,1,9,1,4,1,1,8,6,8,9,5,1,1,1,1,9,1,1,4,7,1,5
271,2,3.493994951248169,0.0994532331824302,1.7224204213974024,33.7376823425293,0.6520239114761353,1,5,1,1,2,4,4,6,1,7,1,1,6,1,1,4,6,4,6,1,4,9,5,1,8,3,1,1,1,3,6
509,3,2.240724802017212,0.10106211155653,1.689006754425455,28.444669723510746,0.6510561108589172,1,1,4,1,1,3,1,4,1,1,3,3,1,3,5,8,1,8,1,4,1,4,4,4,4,1,5,1,1,1,6
271,2,3.1604197025299072,0.0981994047760963,1.7224204213974024,33.91271209716797,0.6488451361656189,5,1,1,1,4,4,8,5,1,1,2,3,3,4,1,3,4,6,6,4,5,1,4,2,3,1,1,2,6,4,4
314,2,3.189554214477539,0.0909086242318153,1.7437080727008525,35.091880798339844,0.6435815691947937,4,5,5,1,6,1,5,4,2,4,4,5,6,3,1,5,5,2,6,3,1,1,1,6,1,1,9,1,1,4,3
314,2,3.948646306991577,0.0937359631061554,1.7437080727008525,34.60929870605469,0.6407287120819092,1,6,1,4,1,1,3,1,5,1,4,5,4,5,4,6,4,5,1,6,7,1,2,9,1,5,4,1,9,1,5
314,2,3.673437595367432,0.0876160711050033,1.7437080727008525,35.59523010253906,0.6379342675209045,4,5,4,5,2,1,3,4,6,1,1,4,5,1,4,6,3,1,9,1,4,8,1,1,2,1,1,9,6,7,1
314,2,2.2145836353302,0.0726954713463783,1.7437080727008525,38.02552795410156,0.6351823210716248,1,4,4,6,9,3,6,9,4,1,3,9,7,5,1,7,8,4,1,4,5,1,8,3,4,1,1,1,1,2,3
137,2,3.444282293319702,0.0899069681763649,1.718798034992829,33.78277969360352,0.6288912892341614,6,4,1,1,4,1,5,3,6,5,3,4,3,4,5,1,3,5,6,4,1,1,3,9,6,1,3,1,2,1,1
42,2,2.5725760459899902,0.0733563378453254,1.7120449019615265,35.380496978759766,0.6254158616065979,1,9,7,1,5,1,1,8,4,1,6,4,1,1,1,5,7,1,1,3,1,6,3,1,5,5,3,5,6,4,7
137,1,2.4287269115448,0.0822487324476242,1.7403988783445918,35.53425598144531,0.6126869916915894,8,1,1,5,1,1,4,5,6,9,1,1,7,3,1,3,9,6,1,1,4,5,3,4,1,7,3,4,1,4,4
2718,1,2.8854761123657227,0.0817989930510521,1.729824327874098,35.89845657348633,0.6120378375053406,4,2,4,4,1,1,1,4,5,3,3,7,3,4,3,9,1,1,1,3,4,1,1,5,8,1,4,9,1,6,5
2718,2,1.9629493951797483,0.0758757069706916,1.7459416259603515,37.69306182861328,0.603962779045105,2,7,1,6,3,4,1,3,4,3,2,1,1,9,1,3,3,3,5,5,1,8,4,1,6,1,1,2,1,3,4
271,3,3.414109468460083,0.0919553637504577,1.714904612983485,34.12579345703125,0.6031379103660583,6,1,1,5,6,3,4,2,1,1,6,1,4,4,1,5,7,5,4,4,1,9,4,3,1,1,4,5,4,5,2
137,2,2.697774887084961,0.0967377051711082,1.718798034992829,32.26368713378906,0.602997362613678,1,1,3,4,4,5,3,4,5,1,4,9,3,4,1,4,1,1,5,1,8,4,8,1,1,5,1,7,1,3,1
88,1,2.097940444946289,0.0665660575032234,1.7247864634711405,38.14299774169922,0.6021180748939514,1,2,3,1,7,5,1,1,3,7,8,1,4,3,9,6,1,1,5,9,7,1,1,8,1,1,1,5,3,6,4
1618,2,2.8405656814575195,0.0859239548444747,1.7264585244319757,34.0693473815918,0.6004404425621033,7,3,1,1,1,4,4,4,5,4,5,4,9,7,1,2,4,1,6,5,1,5,4,4,1,2,1,1,1,4,1
509,1,2.075044631958008,0.102556861937046,1.7331331101210403,32.47027587890625,0.5986124873161316,1,8,4,4,1,1,1,6,3,1,3,4,3,1,4,2,4,4,1,1,1,1,4,5,3,5,1,4,2,1,5
271,2,2.141681909561157,0.0977373421192169,1.7224204213974024,33.66271209716797,0.5981204509735107,4,5,7,3,4,3,4,1,1,3,4,3,1,5,5,3,1,1,1,6,6,4,1,5,5,6,3,1,2,4,1
7,2,3.1021358966827397,0.080203115940094,1.7187458598812662,35.50083541870117,0.595295786857605,1,1,5,9,5,3,7,5,1,1,5,9,2,5,5,1,3,6,1,8,8,1,3,4,1,1,5,3,3,4,5
88,2,3.8217849731445312,0.101119764149189,1.7248557305898056,32.79193115234375,0.593131959438324,8,1,2,1,1,4,6,9,5,1,1,1,6,1,9,1,3,4,7,1,1,4,1,3,4,5,1,1,6,3,4
1618,2,2.330763816833496,0.0772019475698471,1.7264585244319757,36.42402267456055,0.5905770063400269,7,9,1,1,6,7,1,9,1,1,3,4,1,1,1,5,6,4,5,2,5,4,8,4,6,5,3,1,5,3,1
137,2,2.0587151050567627,0.0728164389729499,1.718798034992829,36.852298736572266,0.5803297162055969,9,7,6,9,1,3,1,8,1,8,4,1,3,1,1,3,1,1,1,1,7,1,4,3,5,1,5,6,1,8,4
2718,2,4.677121162414551,0.1347370892763137,1.7459416259603515,27.598264694213867,0.580264687538147,6,5,1,6,4,1,1,1,1,1,1,1,6,5,1,5,1,4,1,1,4,3,4,3,1,1,1,3,1,3,1
2718,1,2.9010937213897705,0.1013465598225593,1.729824327874098,33.28445053100586,0.5802383422851562,6,1,3,1,1,5,1,3,5,3,4,6,1,1,7,1,3,3,1,2,6,1,1,3,5,4,1,6,3,4,9
1618,1,2.3126041889190674,0.0761912837624549,1.755330173318954,36.4431037902832,0.5775037407875061,1,4,5,1,6,1,3,1,4,6,1,9,6,5,1,4,1,4,4,1,7,4,2,6,7,9,5,1,1,3,8
7,2,3.5776615142822266,0.1099851727485656,1.7187458598812662,29.051082611083984,0.5755956768989563,1,5,3,1,3,4,3,1,1,1,1,4,1,1,1,1,4,1,5,3,1,1,4,5,5,4,1,8,8,9,1
42,1,2.3178870677948,0.0756690427660942,1.7290576565932338,35.22806930541992,0.5751252770423889,4,3,5,4,1,1,1,3,2,3,4,4,5,1,5,1,7,4,3,1,1,7,4,1,3,2,5,5,1,1,9
2718,1,2.785717487335205,0.1010525748133659,1.729824327874098,33.293426513671875,0.5746951103210449,1,1,5,1,3,1,1,1,7,5,3,4,5,1,7,3,4,2,5,1,2,1,6,1,5,3,1,4,4,4,1
509,2,1.9564692974090576,0.0774029418826103,1.7180390384032482,35.770469665527344,0.566116213798523,6,3,4,4,1,3,7,8,4,8,1,1,6,4,7,1,4,1,5,5,4,5,1,3,1,6,4,1,1,2,1
42,1,2.065072536468506,0.0819600895047187,1.7290576565932338,33.95833969116211,0.5656148195266724,3,1,3,5,4,1,6,3,1,4,4,3,1,1,5,1,1,8,4,8,4,1,7,9,4,1,5,4,7,1,5
1618,2,2.9877068996429443,0.0811939388513565,1.7264585244319757,35.103614807128906,0.5632238984107971,3,1,1,1,1,3,5,3,1,6,7,1,8,4,1,3,1,4,9,7,2,1,1,4,6,4,6,4,9,5,1
88,3,2.8737223148345947,0.0986924096941948,1.698766893997639,32.59183883666992,0.5477956533432007,4,5,3,4,6,1,4,1,1,4,1,1,4,9,6,4,1,3,1,4,5,3,4,2,1,1,1,1,5,9,3
137,1,2.5423624515533447,0.0754491761326789,1.7403988783445918,36.34687042236328,0.5470988750457764,4,5,7,7,1,1,6,1,9,7,1,3,4,1,1,1,4,2,4,5,1,6,1,8,1,3,3,1,1,4,3
7,2,2.526500701904297,0.0818485096096992,1.7187458598812662,34.79832458496094,0.5389102101325989,7,5,5,9,1,1,5,4,3,4,8,1,1,5,1,1,1,5,5,4,2,4,1,2,1,4,4,3,6,1,1
42,1,2.150294303894043,0.0814681723713874,1.7290576565932338,33.90013122558594,0.535881757736206,8,1,3,1,9,1,5,5,4,1,3,6,2,4,4,1,7,3,3,3,5,1,3,1,5,4,1,4,5,1,1
314,2,2.605841875076294,0.0757137537002563,1.7437080727008525,36.84661102294922,0.5306060910224915,7,5,8,1,6,5,5,6,3,9,1,4,5,4,4,4,1,1,1,7,4,5,3,3,6,1,1,1,1,4,2
7,2,3.0469167232513428,0.0797420516610145,1.7187458598812662,35.18177032470703,0.5286844372749329,3,1,3,1,4,6,5,4,2,6,5,7,1,5,1,1,6,3,3,5,1,1,4,3,4,1,3,4,7,5,1
314,2,2.0332531929016118,0.0827235057950019,1.7437080727008525,35.681732177734375,0.5283629894256592,4,4,1,4,4,4,9,4,1,4,4,3,3,3,6,4,7,4,7,4,1,1,8,2,4,1,1,3,5,5,1
1618,2,3.0946149826049805,0.084358774125576,1.7264585244319757,33.953125,0.5279250741004944,7,1,1,3,1,1,6,5,5,1,4,8,4,3,5,1,1,3,5,1,2,4,9,5,6,6,1,5,1,4,4
42,2,2.2143521308898926,0.0762128978967666,1.7120449019615265,34.052818298339844,0.5272881984710693,5,1,9,4,1,1,5,8,7,4,3,1,4,1,1,1,4,2,1,4,1,1,1,6,5,1,6,7,5,4,1
137,1,3.126389741897583,0.095582365989685,1.7403988783445918,32.68818283081055,0.5251724123954773,6,5,8,6,1,4,3,4,1,4,5,5,1,3,1,1,1,7,5,1,1,3,4,1,4,9,1,1,9,1,1
509,3,2.1789724826812744,0.0927580744028091,1.689006754425455,29.90522003173828,0.5241740942001343,1,1,2,2,3,1,3,1,1,4,1,3,1,1,6,1,4,1,5,3,1,5,1,1,3,6,4,1,1,8,4
88,1,2.991093158721924,0.0731447786092758,1.7247864634711405,36.63937377929688,0.5237912535667419,4,1,5,5,4,6,3,8,1,2,8,5,1,5,4,1,5,2,1,1,4,1,3,9,1,6,8,1,5,6,1
271,2,2.661374807357788,0.0803960934281349,1.7224204213974024,35.857120513916016,0.5184898972511292,7,3,4,1,2,5,5,3,6,4,4,7,3,5,1,1,5,3,3,1,3,5,5,4,4,1,1,4,4,1,8
314,1,2.4636330604553223,0.0906047224998474,1.736347910378991,33.26863479614258,0.5154653191566467,3,4,1,4,1,1,5,3,6,1,3,3,3,7,9,2,4,8,4,4,1,1,1,1,1,5,3,1,1,4,3
1023,2,2.2404401302337646,0.0955352336168289,1.733478032423755,35.038787841796875,0.5134257078170776,1,1,1,2,3,1,4,5,4,4,3,1,1,1,4,7,6,3,3,3,1,6,9,3,3,3,5,4,6,1,3
88,1,2.2056326866149902,0.0651206374168396,1.7247864634711405,37.91117858886719,0.5124262571334839,1,9,4,4,1,6,1,9,8,5,3,5,4,3,1,4,3,3,1,1,6,4,4,7,7,1,1,2,4,1,5
